,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
622,52.01638888888888,257.04478099661344,245.1700904600011,257.33678895627344,248.46717200025995,259.25918514728966,253.6684794290228,236.25162109193437,262.4145492162232,256.8072634454809,233.81486150343005,232.59529654947463,235.39795623570686,231.7798711264471,275.4488964469707,239.36383199435602,244.72281887461781,245.88925426591743,232.8205163816684,237.84645257889377,240.46108467564812,234.51636949662418,231.23050249391332,243.5326289879353,245.88317101863674,231.74547995162214,239.4358704464203,251.53109400808367,241.55341865696795,241.53627134596627,225.68262532676516,242.18397087559828,234.80315440029773,243.43538458827464,252.37984072666694,240.1660648323038,240.33679324061237,249.30702013890422,238.299392159688,229.92953950161345,240.53867206250032,260.240198233392,255.8193886705446,234.6203632704375,245.00992948173018
623,52.09972222222222,257.2160736782349,245.3338698640542,257.5172140429953,248.64615113491075,259.45658343354296,253.83915419293842,236.41389804868686,262.57491840539393,256.9691916503737,233.9678900600702,232.7610306677739,235.5559166911841,231.93794910167657,275.61054134635555,239.51966469356563,244.8641619937094,246.05340562855434,232.97218537558905,238.02167515167315,240.62318807180304,234.6680404417654,231.38042249149296,243.67552833824922,246.04777841351046,231.89763511188792,239.60114946921675,251.7188473272616,241.71849314337967,241.71717880822953,225.83389307627021,242.34397290767342,234.9646794179659,243.5911199152762,252.5472775887809,240.3206368411793,240.4790543665751,249.46267291093238,238.44417148612868,230.0773962472859,240.69797495061704,260.3909855708845,255.96517517293117,234.76084182678093,245.15263293478452
624,52.18305555555556,257.3874214826565,245.49773285769862,257.6978164052338,248.82527448555203,259.6541597386136,254.00999713838263,236.5763245058427,262.7353336181821,257.13116909176176,234.12098978200555,232.92690298143933,235.71399219358693,232.09617200413714,275.7722552657385,239.67563085501075,245.00558773082318,246.21760049304808,233.12393825562916,238.19703221497682,240.78544189255126,234.81985673831758,231.53048955031414,243.81855391728018,246.21241866342,232.04986157222856,239.76656194979162,251.9066467161892,241.88363033143366,241.8982614737179,225.98529492490567,242.5040023964083,235.12633897784997,243.7470005897192,252.7148071646044,240.47534976689894,240.6214458118929,249.61844491520785,238.58899661918224,230.22534967939598,240.85740678935403,260.54178329872025,256.11101216576304,234.90141416244734,245.29545473831627
625,52.26638888888888,257.5588252906932,245.66167989059275,257.8785963608949,249.00454230454778,259.8519139439421,254.18100863813578,236.73890076376154,262.89579485180536,257.29319659226064,234.27416108686265,233.09291373606158,235.87218310738308,232.2545402315362,275.9340384529056,239.8317307341822,245.14709604597624,246.38183976443514,233.2757754367819,238.37252366174943,240.94784639980887,234.97181872658484,231.68070399732846,243.96170609721156,246.37709267946713,232.20215973437564,239.93210821839543,252.0944918947331,242.0488306746825,242.07951922014504,226.13683118686993,242.66406018600824,235.2881333699016,243.903027057426,252.8824295452439,240.63020397195712,240.76396793782564,249.77433599982206,238.73386779777672,230.3734001205304,241.01696765738083,260.69259186689374,256.2569000440842,235.04208072322513,245.43839481166756
626,52.34972222222222,257.73028599047575,245.82571141437506,258.0595542283879,249.18395484447947,260.0498459287775,254.35218906507578,236.90162712341214,263.05630210466563,257.45527498168644,234.42740439430406,233.25906317814392,236.03048979814815,232.41305418238483,276.0958911572208,239.9879645873288,245.2886868994711,246.54612435529464,233.42769733567312,238.5481493843792,241.11040185480516,235.12392674713192,231.8310661595304,244.10498525145113,246.5418013805865,232.35453000189221,240.09778860604985,252.28238258313385,242.21409462965357,242.26095192353284,226.28850217736033,242.82414712819988,235.45006288506562,244.05919976511814,253.05014482226892,240.78519981965547,240.90662110618808,249.93034601212042,238.87878526276876,230.52154789425245,241.17665763312957,260.8434117294236,256.4028392053956,235.1828419570561,245.58145307341985
627,52.43305555555556,257.90180447745115,245.9898278826642,258.2406903266253,249.36351235814595,260.24795557017706,254.52353879217856,237.0645038863723,263.2168553763495,257.6174050970558,234.5807201260282,233.4253515551021,236.1889126325654,232.57171425599807,276.2578136296264,240.1443326714571,245.43036025189548,246.71045518574795,233.57970437056116,238.7239092746979,241.27310851808284,235.27618114078393,231.98157636395766,244.2483917546308,246.7065456935458,232.50697278017287,240.26360344454764,252.47031850200585,242.37942265584914,242.4425594582114,226.44030821257311,242.98426408223145,235.6121278152799,244.21551916041642,253.21795308771203,240.94033767410303,241.04940567934992,250.0864747987021,239.02374925694346,230.6697933251021,241.33647679479498,260.9942433443528,256.5488300496551,235.32369831403514,245.7246294413941
628,52.51916666666666,258.0733816543822,246.15402975105866,258.42200497502307,249.54321509856345,260.4462427430065,254.69505819251765,237.2275313548291,263.3774546676278,257.7795877825859,234.73410870576947,233.59177911526456,236.34745197842597,232.73052085249486,276.4198061226426,240.30083524433164,245.5721160641224,246.87483318345897,233.73179696133707,238.8998032239808,241.43596664949777,235.42858224862653,232.13223493769078,244.391925982607,246.8713265529458,232.65948847644378,240.42955306645268,252.65829937233727,242.54481521574635,242.62434169681916,226.59224960970363,243.14441191487248,235.77432845347556,244.37198569184076,253.38585443406905,241.09561790021633,241.19232202023568,250.24272220542025,239.1687600250147,230.81813673859597,241.4964252203345,261.14508717374866,256.69487297927776,235.46465024641057,245.86792383265058
629,52.6025,258.2450184313477,246.31831747713719,258.6034984935004,249.72306331896561,260.6447073199399,254.86674763926442,237.39070983157856,263.5380999804558,257.94182388969466,234.88757055929793,233.75834610787211,236.50610820462856,232.88947437279796,276.581868890368,240.4574725644746,245.71395429731035,247.03925928363398,233.88397552952452,239.07583112294677,241.5989765082191,235.5811304120058,232.28304220785338,244.53558831246028,247.0361449012201,232.81207749976272,240.5956378050999,252.8463249154902,242.71027277479715,242.80629851030272,226.7443266869461,243.30459150041406,235.93666509357683,244.52859980881027,253.5538489542989,241.25104086371897,241.3353704923248,250.3990880773818,239.31381781362472,230.96657846122739,241.65650298746812,261.2959436837028,256.8409683991353,235.60569820858382,246.01133616348906
630,52.68583333333333,258.4167157257424,246.48269152045845,258.7851712024801,249.9030572728035,260.8433491714599,255.0386075056879,237.5540396200259,263.6987913179733,258.10411427700035,235.04110611441973,233.92505278307837,236.6648816811798,233.0485752186339,276.7440021884791,240.6142448911662,245.855874912903,247.20373442902172,234.0362404982797,239.25199286175814,241.76213835272932,235.7338259725284,232.4339985016121,244.67937912249565,247.20100168863544,232.96474026101887,240.7618579945954,253.03439485320052,242.8757958014284,242.98842976791698,226.89653976349382,243.46480372066867,236.09913803050105,244.68536196164337,253.72193674182364,241.40660693114225,241.47855145965167,250.5555722589476,239.4589228713445,231.1151188204663,241.8167101736785,261.44681334433096,256.98711671655667,235.74684265710965,246.1548663494487
631,52.76916666666666,258.58847446227713,246.64715234256124,258.9670234228879,250.0831972137455,261.04216816585733,255.21063816515502,237.71752102418534,263.8595286845045,258.266459810322,235.19471580097687,234.09189939194934,236.823772779194,233.2078237925333,276.9062062742305,240.77115248444431,245.99787787262937,247.36825956991345,234.1885922923915,239.42828833002088,241.92545244082413,235.88666927206128,232.58510414617655,244.8232987922423,247.36589787329152,233.1174771729331,240.92821396981643,253.222508907578,243.04138476704182,243.17073533722504,227.04888915953896,243.6250494649702,236.2617475601588,244.84227260155745,253.89011789052847,241.56231646982462,241.62186528680547,250.7121745937323,239.60407544867348,231.26375814475935,241.97704685621096,261.59769662977357,257.1333183413276,235.88808405069614,246.29851430530806
632,52.8525,258.7602955729786,246.81170040696443,259.1490554761532,250.2634833956775,261.24116416923147,255.38283999113042,237.88115434868038,264.020312085558,258.4288613626791,235.34840005084718,234.25888618646368,236.9827818708932,233.3672204978304,277.06848140645513,240.9281956051048,246.13996313850384,247.5328356641428,234.3410313382814,239.60471741678435,242.08891902961258,236.0396606527321,232.73635946879938,244.96734770245382,247.53083442112103,233.27028865005778,241.09470606641122,253.41066680110623,243.20704014601392,243.3532150840983,227.20137519627275,243.7853296301741,236.4244939794537,244.9993321806693,254.05839249476173,241.718169847912,241.7653123389303,250.8688949246045,239.7492757980398,231.41249676352982,242.1375131120734,261.74859401819504,257.27957368569093,236.0294228502045,246.44227994508512
633,52.93583333333333,258.93217999718945,246.97633617916688,259.33126768420857,250.4439160727027,261.44033704548997,255.55521335717646,238.0449398987435,264.1811415278267,258.59131981429175,235.50215929794444,234.42601341951254,237.14190932960724,233.5267657386635,277.2308278455638,241.08537451470124,246.2821306728261,247.69746367708578,234.49355806400345,239.78128001054165,242.2525383755169,236.19280045692878,232.8877647967762,245.1115262351081,247.69581230588966,233.4231751087768,241.26133462079918,253.59886825664265,243.3727624156962,243.53586887271638,227.3539981958854,243.94564512065708,236.58737758628263,245.15654115199484,254.2267606493349,241.8741674343576,241.90889298172524,251.02573309368665,239.89452417380008,231.5613350071777,242.29810901803637,261.89950599178417,257.4258831643463,236.1708595186493,246.5861631820373
634,53.01916666666666,259.10412868156845,247.14106012664757,259.5136603694901,250.6244954991418,261.639686656349,255.72775863695333,238.20887798021633,264.34201701918823,258.7538360525806,235.6559939782183,234.59328134489974,237.30115552977372,233.6864599199746,277.3932458535457,241.2426894755452,246.42438043818112,247.86214458166097,234.64617289924433,239.95797599922923,242.41631073427266,236.3460890272999,233.03932045744568,245.25583477340732,247.86083250919611,233.57613696730564,241.4280999701708,253.7871129974185,243.53855205641491,243.7186965655672,227.50675848156604,244.1059968483175,236.75039867953546,245.31389996944912,254.39522244952258,242.03030959892206,242.05260758144414,251.182688942355,240.03982083223957,231.71027320707958,242.4588346506331,262.05043303675427,257.57224719445054,236.31239452119834,246.7301639286613
635,53.1025,259.27614258009015,247.3058727188655,259.69623385493696,250.80522192953276,261.83921286133284,255.90047620421896,238.37296889954962,264.5029385687045,258.91641097216683,235.80990452965426,234.76069021734156,237.46052084693792,233.84630344750968,277.5557356939679,241.40014075070593,246.5667123974392,248.0268793583293,234.79887627532338,240.1348052702272,242.58023636092872,236.49952670675438,233.19102677818955,245.40027370177793,248.0258960204721,233.72917464569133,241.59500245248773,253.97540074703892,243.7044095514712,243.90169802344678,227.6596563775028,244.26638573257497,236.91355755909547,245.47140908784647,254.56377799106252,242.18659671217335,242.19645650489576,251.33976231123978,240.18516603157207,231.85931169558876,242.61969008615935,262.2013756433426,257.7186661956173,236.4540283251727,246.8742820966935
636,53.18583333333333,259.44822265404525,247.4707744272597,259.87898846399185,250.98609561863108,262.03891551777457,256.07336643282906,238.53721296380314,264.6639061866217,259.07904547487226,235.9638913922738,234.9282402924669,237.62000565775293,234.00629672781852,277.7182976319757,241.55772860401063,246.709126513756,248.1916689950942,234.9516686251925,240.31176771035913,242.74431550984718,236.6531138384617,233.34288408643238,245.54484340587078,248.19100383698225,233.8822885658124,241.76204240648266,254.16373122948292,243.8703353871411,244.0848731054596,227.81269220888285,244.42681270037073,237.07685452583877,245.62906896290036,254.73242737015565,242.34302914548687,242.34044011944385,251.49695304022504,240.33056003193997,232.00845080603523,242.7806754006736,262.3523343058111,257.8651405899172,236.59576140004668,247.0185175971094
637,53.26916666666666,259.6203698720403,247.63576572524934,260.06192452060077,251.1671168214096,262.2387944808153,256.2464296967371,238.70161048064594,264.82491988437073,259.24174046971933,236.11795500813423,235.09593182681726,237.7796103399796,234.16644016825484,277.88093193429256,241.7154533000443,246.85162275057243,248.35651448750144,235.1045503834362,240.48886320589224,242.9085484347034,236.80685076585178,233.4948927096419,245.68954427256094,248.35615696382436,234.03547915137895,241.92922017165944,254.35210416910326,244.03633005267542,244.26822166901823,227.96586630189225,244.58727868616734,237.24028988163482,245.78688005122342,254.90117068346595,242.49960727104528,242.48455879300695,251.6542609684486,240.47600309541428,232.15769087272557,242.94179066999698,262.50330952244576,258.01167080187787,236.73759421744785,247.16287034012407
638,53.35527777777778,259.79258520999787,247.80084708823358,260.245042349213,251.3482857930585,262.4388496034046,256.4196663699942,238.866161758356,264.9859796745667,259.4044968729309,236.27209582132872,235.26376507784664,237.93933527248652,234.32673417697612,278.04363886921993,241.87331510414973,246.99420107161478,248.52141683863937,235.25752198627163,240.66609164253714,243.072935388486,236.96073783261502,233.64705297532885,245.83437668994785,248.52135641392903,234.18874682793268,242.09653608829296,254.5405192906266,244.2023940403,244.45174356984356,228.1191789837161,244.74778463194878,237.40386392934624,245.9448428103276,255.07000802812058,242.65633146183868,242.62881289405857,251.8116859343023,240.6214954859945,232.3070322309431,243.10303596971312,262.65430179555705,258.1582572584839,236.8795272511571,247.307340235192
639,53.43861111111111,259.96486965115645,247.96601899359166,260.4283422747813,251.5296027889855,262.6390807363006,256.59307682674944,239.0308671058205,265.1470855710092,259.5673156079305,236.42631427798642,235.43174030392163,238.09918083525002,234.4871791629438,278.2064187066376,242.03131428242762,247.13686144089468,248.68637705913864,235.41058387154848,240.84345290544812,243.237476623497,237.11477538270236,233.79936521104685,245.9793410473552,248.68660320806003,234.34209202284677,242.2639904974293,254.72897631915347,244.3685278452153,244.63543866196468,228.27263058253845,244.90833148722055,237.5675769728287,246.10295769862387,255.23893950170992,242.81320209166455,242.77320279162697,251.9692277754318,240.7670374696088,232.45647521694772,243.2644113751684,262.8053116314795,258.30490038917685,237.0215609771085,247.45192719100703
640,53.52194444444444,260.1372241860706,248.1312819206829,260.61182462276156,251.7110680648156,262.83948772806974,256.76666144124965,239.19572683253574,265.30823758868235,259.7301976053422,236.58061082627225,235.59985776432137,238.25914740935417,234.64777553592307,278.36927171800323,242.18945110173652,247.27960382270896,248.85139616717245,235.56373647874918,241.02094687922292,243.4021723913516,237.26896376032508,233.95182974439265,246.1244377353311,248.85189837481403,234.495515165326,242.43158374088557,254.9174749801582,244.53473196559688,244.81930679771898,228.42622142754232,245.0689202090096,237.73142931693104,246.26122517542257,255.4079652022873,242.97021953512768,242.91772885529548,252.12688632873656,240.91262931411384,232.60602016797608,243.42591696147184,262.95633954057234,258.4516006258553,237.16369587338946,247.59663111550245
641,53.60527777777777,260.3096498126108,248.2966363508466,260.7954897191133,251.89268187639124,263.04007042508675,256.9404205878392,239.3607412486071,265.4694357437546,259.89314380299066,236.73498591638713,235.7681177192376,238.4192353769909,234.80852370648313,278.5321981763527,242.34772582969276,247.42242818163993,249.0164751884564,235.7169802489887,241.19857344790285,243.5670229429782,237.4233033099551,234.104446903006,246.26966714564784,249.01724295062073,234.64901668640667,242.59931616125004,255.10601499948896,244.70100690259503,245.0033478277521,228.5799518489098,245.2295517618643,237.8954212674953,246.41964570093307,255.57708522836936,243.1273841676403,243.0623914552022,252.28466143037,241.05827128929496,232.75566742224146,243.58755280349502,263.1073860372188,258.5983584028746,237.30593242024057,247.74145191585094
642,53.68861111111111,260.4821475359635,248.46208276740222,260.979337890299,252.07444447977227,263.2408286715348,257.1143546409604,239.52591066474906,265.6306800535788,260.05615514590113,236.88944000056782,235.93652042977465,238.5794451214597,234.96942408599693,278.69519835630024,242.50613873467051,247.56533448255504,249.1816151562485,235.87031562501454,241.3763324949728,243.73202852861868,237.57779437632462,234.25721701456956,246.4150296713021,249.18263797974282,234.80259701895662,242.76718810188203,255.29459610336778,244.8673531603349,245.18756160101785,228.7338221778218,245.39022711785435,238.0595531313566,246.57821973626403,255.74629967893583,243.2846963654219,243.20719096204016,252.44255291573938,241.20396366686597,232.90541731893381,243.7493189758722,263.2584516398265,258.7451741570474,237.44827110005576,247.8863894984646
643,53.77194444444444,260.65471836863105,248.6276216556492,261.16336946328477,252.25635613123592,263.4417623094056,257.28846397515343,239.69123539228522,265.7919705366924,260.2192325862993,237.04397353308698,236.1050661579493,238.73977702716797,235.13047708664135,278.8582725340377,242.66469008580185,247.70832269060725,249.34681711134925,236.02374305120696,241.55422390336108,243.89718939782801,237.73243730442658,234.41014040680915,246.56052570651485,249.348084514276,234.9562565976753,242.93519990691206,255.48321801839055,245.0337712459165,245.37194796477837,228.88783274645834,245.55094725657116,238.2238252163433,246.7369477434233,255.91560865342956,243.4421565054994,243.3521277470573,252.6005606195058,241.34970672046938,233.05527019821977,243.9112155530002,263.40953687082737,258.89204832764307,237.59071239738213,248.03144376899502
644,53.85527777777777,260.827363330432,248.79325350286712,261.34758476554003,252.43841708727683,263.642871178499,257.462748965056,239.8567157431483,265.9533072128171,260.38237708361163,237.19858697025316,236.27375516669105,238.90023147963086,235.29168312139706,279.0214209873356,242.82338015297665,247.85139277123466,249.51208210210154,236.17726297357876,241.73224755543967,244.0625057994745,237.88723243951415,234.56321740749348,246.70615564673136,249.51358361414898,235.1099958590936,243.10335192124163,255.67188047152698,245.20026166941483,245.55650676460402,229.04198388799838,245.7117131651273,238.3882378312768,246.8958301853179,256.08501225175655,243.59976496570715,243.4972021820564,252.75868437558427,241.49550072567615,233.20522640124253,244.0732426090386,263.56064225667774,259.0389813563879,237.73325679892014,248.176614632333
645,53.93861111111111,261.0000834485005,248.95897879831546,261.5319841250374,252.62062760460702,263.8441551164234,257.6372099854036,240.02235202988007,266.11469010285913,260.545589604465,237.35328077041078,236.4425877198418,239.0608088654712,235.45304260404868,279.18464399554216,242.98220920684264,247.9945446901608,249.67741118439073,236.33087583977533,241.91040333302402,244.22797798173977,238.04218012710115,234.7164483444343,246.8519198886212,249.6791363471234,235.26381524157406,243.27164449054348,255.86058319012062,245.36682494387958,245.74123784437347,229.19627593661983,245.87252583815695,238.55279128597175,247.054867525754,256.25451057428586,243.75752212468677,243.6424146393952,252.9169240171436,241.64134595998596,233.35528627012206,244.23540021790953,263.71176832785807,259.18597368746543,237.87590479352346,248.321901992609
646,54.02194444444444,261.1728797572871,249.12479803323396,261.716567870253,252.80298794015602,264.0456139585956,257.8118474110298,240.18814456563152,266.276119228909,260.708871122687,237.5080553939402,236.6115640821562,239.2215095724195,235.61455594918462,279.34794183958394,243.14117751880528,248.13777841339456,249.8428054216446,236.48458209907466,242.08869111737317,244.39360619211865,238.19728071296174,234.86983354548636,246.9978188300783,249.8447437887941,235.41771518531075,243.44007796126132,256.0493259018889,245.53346158533537,245.92614104627347,229.35070922749964,246.0333862778157,238.71748589123587,247.214060229437,256.42410372184986,243.91542836188728,243.7877654919863,253.07527937660657,241.7872427028269,233.50545014795503,244.39768845329772,263.86291561887333,259.3330257675159,238.01865687219902,248.46730575319276
647,54.10527777777777,261.34575329855795,249.29071170084225,261.90133633016615,252.98549835107053,264.2472475382407,257.98666161686555,240.35409366416263,266.43759461424196,260.8722226193055,237.66291130325757,236.7806845193013,239.38233398931428,235.77622357219724,279.51131480196557,243.30028536102805,248.28109390722997,250.00826588483346,236.63838220238745,242.26711078918964,244.5593906774193,238.35253454313064,235.02337333854746,247.14385287022083,250.0104070225886,235.57169613232927,243.60865268061008,256.238108334923,245.7001721127817,246.11121621079917,229.50528409681368,246.19429549378057,238.88232195887002,247.37340876197158,256.59379179574387,244.0734840575651,243.93325511329715,253.23375028564976,241.9331912355558,233.65571837881464,244.5601073886506,264.0140846682526,259.4801380456365,238.16151352810698,248.6128258166934
648,54.19138888888889,261.51870512139544,249.45672029634014,262.0862898342597,253.1681590947149,264.4490556863923,258.16165297793975,240.5201996398426,266.59911628331736,261.03564508254937,237.81784896281505,236.94994929785682,239.5432825061016,235.93804588928262,279.6747631667698,243.45953300643217,248.42449113824657,250.1737936524699,236.79227660225695,242.4456622286195,244.72533168376316,238.50794196390308,235.17706805155842,247.29002240939133,250.17612713976777,235.72575852648674,243.77736899657577,256.4269302176882,245.8669570481929,246.29646317675397,229.66000088173683,246.35525450324997,239.04729980166832,247.53291358986144,256.7635748977265,244.23168959278394,244.0788838773501,253.39233657520361,242.07919184145794,233.80609130775082,244.72265709717823,264.16527601854955,259.6273109733818,238.30447525656086,248.75846208495955
649,54.27472222222222,261.6917362821978,249.62282431690738,262.27142871251954,253.35097042867073,264.65103823189224,258.3368218693791,240.6864628076496,266.76068426177915,261.1991395078476,237.97286883910064,237.11935868531504,239.7043555138353,236.1000233174409,279.8382872196575,243.6189207286967,248.56797007330908,250.33938981060905,236.94626575285895,242.6243453152524,244.89142945658486,238.6635033218347,235.330918012503,247.4363278491566,250.34190523942516,235.87990281347186,243.94622725791544,256.6157912790232,246.03381691651816,246.48188178124943,229.81485992044293,246.5162643309439,239.21241973341793,247.69257518050964,256.9334531300194,244.3900453494149,244.2246521587225,253.55103807545245,242.22524480574728,233.95656928079023,244.88533765185326,264.3164902163419,259.77454500476284,238.44754255502735,248.90421445907913
650,54.35805555555555,261.86484784467916,249.78902426170384,262.45675329543513,253.5339326107371,264.85319500139093,258.51216866640794,240.85288348317107,266.92229857645566,261.3627068978301,238.1279714006382,237.2889129500807,239.86555340467703,236.2621562744759,280.00188724786767,243.77844880225854,248.71153067956766,250.50505545284852,237.10035011000195,242.80315992812154,245.0576842406324,238.8192189637416,235.48492354940797,247.5827695923078,250.50774242848757,236.03412944080492,244.1152278141573,256.8046912481409,246.2007522456816,246.66747185970542,229.96986155210485,246.67732600910367,239.37768206889916,247.85239400221826,257.1034265953075,244.5485517101365,244.37056033254643,253.70985461583453,242.37135041556633,234.1071526449361,245.048149125411,264.4677278122317,259.9218405962479,238.59071592312642,249.05008283937966
651,54.44138888888889,262.03804087986987,249.95532063186954,262.6422639139993,253.7170458989304,265.055525819347,258.68769374434845,241.01946198260342,267.0839592553597,261.52634826232725,238.28315711798749,237.45861236147124,240.02687657189617,236.4244451789954,280.16556354021736,243.93811750231245,248.8551729244577,250.67079168032822,237.254530131127,242.98210594570355,245.22409627996706,238.9750892367004,235.6390849903432,247.72934804286038,250.67363982171463,236.1884388578377,244.28437101560067,256.993629854628,246.36776356658203,246.85323324585002,230.12500611689435,246.838440577492,239.54308712388558,248.01237052418878,257.27349539673855,244.70720905843461,244.516608774509,253.86878602504186,242.51750895998612,234.25784174816835,245.21109159034933,264.6189893608455,260.06919820676217,238.73399586263136,249.19606712542787
652,54.52472222222222,262.211316466116,250.12171393052438,262.82796089970805,253.90031055148447,265.25803050802756,258.86339747862064,241.18619862275227,267.24566632768847,261.6900646183699,238.4384264637442,237.62845718971658,240.18832540986983,236.58689045041103,280.3293163871019,244.09792710481105,248.9988967756999,250.83659960173063,237.40880627530788,243.16118324591872,245.39066581796334,239.13111448804824,235.7934026634215,247.87606360605406,250.83959854169908,236.34283151575355,244.45365721331598,257.1826068284448,246.5348514130934,247.03916577171964,230.28029395598224,246.99960908339332,239.70863521514377,248.17250521652164,257.4436596379238,244.86601777860247,244.6627978608521,254.02783213102043,242.6637207300063,234.40863693944357,245.3741651189289,264.77027542083397,260.2166182976877,238.87738287746862,249.34216721603002
653,54.60805555555555,262.3846756890798,250.2882046627684,263.01384458456084,254.0837268268506,265.4607088875082,259.0392802447421,241.35309372103222,267.4074198238236,261.8538569901895,238.5937799125399,237.79844770595926,240.34990031408296,236.7494925089383,280.49314608049457,244.2578778864647,249.14270220130038,251.00248033328063,237.5631790032508,243.34039170613084,245.557393097309,239.28729506538264,235.94787689679868,248.0229166883529,251.00561971886665,236.49730786756734,244.6230867591447,257.3716218999257,246.7020163220642,247.2252692676588,230.43572541153833,247.16083258161308,239.8743266604335,248.3327985502167,257.6139194229375,245.02497825574062,244.80912796837256,254.18699276096999,242.80998601855515,234.55953856869502,245.53736978317284,264.9215865548722,260.3641013328638,239.02087747371797,249.48838300923177
654,54.69138888888889,262.55811964173927,250.45479333568176,263.1999153010604,254.26729498369738,265.6635607756727,259.21534241832836,241.52014759546717,267.56921977533113,262.01772640921826,238.749217941042,237.96858418225435,240.5116016811281,236.91225177559653,280.6570529139469,244.41797012474174,249.28658916955044,251.16843499874554,237.7176487772947,243.51973120314722,245.72427836000514,239.44363131656166,236.10250801867363,248.1699076974453,251.17170449147596,236.65186836812555,244.79266000569953,257.5606747997789,246.869258833318,247.41154356232036,230.5913008267313,247.3221121344786,240.04016177850775,248.49325099717282,257.784274856317,245.18409087575702,244.95559947442212,254.34626774134426,242.95630512048947,234.71054698683264,245.70070565486702,265.0729233296595,260.5116477785864,239.16448015961245,249.63471440231817
655,54.77472222222222,262.73164942438854,250.62148045832456,263.38617338221286,254.4510152809109,265.86658598821333,259.39158437509263,241.68736056468998,267.7310662149616,262.1816739140886,238.90474102795386,238.13886689156953,240.6734299087057,237.07516867220895,280.82103718258844,244.57820409786825,249.43055764902684,251.33446472943507,237.87221606141117,243.69920161321875,245.8913218473661,239.60012358970386,236.25729635728814,248.3170370422439,251.33785400561877,236.80651347410617,244.96237730636417,257.7497652590863,247.03657948965323,247.59798848266547,230.74702054572893,247.48344881183834,240.2061408891126,248.65386303018818,257.9547260430627,245.343356025367,245.10221275690742,254.50565689785077,243.10267833259465,234.86166254574303,245.86417280555986,265.2242863159196,260.65925810360864,239.30819144553834,249.7811612918137
656,54.85805555555555,262.90526614463766,250.78826654173702,263.57261916152765,254.6348879775945,266.06978433863077,259.5680064908459,241.85473294794264,267.8929591766499,262.3457005506339,239.06034965401471,238.309296107785,240.83538539562392,237.23824362140263,280.985099183127,244.73858008482816,249.57460760859158,251.50057066420146,238.0268813212042,243.8788028120398,246.05852380001951,239.7567722331882,236.41224224092713,248.46430513288578,251.50406941521982,236.96124364401874,245.13223901529346,257.9388930093038,247.20397883684305,247.78460385396346,230.9028849136979,247.64484369106236,240.37226431298723,248.8146351229601,258.12527308863844,245.50277409209326,245.24896819428994,254.66516005545088,243.24910595358463,235.01288559828942,246.02777130656253,265.3756760884004,260.8069327791404,239.45201184403524,249.92772357348224
657,54.94138888888889,263.0789709174127,250.95515209893944,263.7592529730176,254.81891333306913,266.27315563823413,259.74460914149694,242.02226506507625,268.0548986955155,262.50980737188786,239.21604430199963,238.47987210569352,240.99746854179858,237.40147704660853,281.14923921384826,244.89909836536327,249.71873901739195,251.6667539494393,238.18164502391068,244.0585346747483,246.22588445790626,239.91357759565417,236.56734599791838,248.61171238073211,251.67035188203664,237.11605933820434,245.30224548741336,258.12805778226107,247.37145742363558,247.97138949979188,231.05889427680393,247.8062978570421,240.5385323718641,248.97556775008508,258.29591609897085,245.66234546426585,245.39586616558609,254.82477703835997,243.39558828410202,235.16421649831173,246.19150122894868,265.5270932258743,260.954672278849,239.59594186979587,250.07440114232705
