,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
591,49.425,0.6719852517018969,-0.5025442379787439,-0.013502775147381562,-0.45145166633619516,0.2826131645375249,-0.446987573602135,0.19799594167256412,0.28749118683976116,-0.5710162860963702,-0.371279461710982,-0.6801523774625974,-0.8866402803617262,-0.3569566263389455,0.30188732413935127,0.7751999710727586,-0.20600089976426345,-0.07694005972432763,-0.0403959460937542,-0.1614538523890257,-0.4213968244109894,0.23819869286386045,-346.3807749547709,0.934787872371196,-0.5321857281054223,-0.49289700740164955,-1.0346252190958218,-0.14896149364360212,-0.29048276154811725,0.36574147080957664,-56.92888844158379,1.1505894755355204,-0.7270126459962866,-1.0172469665613466,-0.590854362301135,-0.23306441168886585,-0.5504042813884394,-255.59722481624834,0.5851505855486804,-1.1566203758076607,-0.9617330674448323,1.047000074125313,-0.7481008948892821,-0.000319667322521324,-26.31655912915452
592,49.50833333333333,0.9766114475912948,-0.5772902309643844,0.08658051641721994,-0.41206490780325344,0.14036077260927232,-0.5717252060617197,0.059895110172367774,1.0698295873594952,-0.5802049571748465,-0.2973856054026795,-0.5509581317631597,-1.293365816451947,-0.4209697004154301,0.3481786242346848,0.4791729877018083,-0.25874133027474583,-0.14149829670699035,-0.029348145577473797,-0.4675076217747243,-0.29637824968331344,0.4657329967136399,-349.46798891033893,1.0520685250532937,-0.5588904801878174,-0.29150808776902914,-0.11808621051951403,-0.19971717249872767,0.24150227651323297,0.37823091233260675,-52.75358771695162,1.4571466425784312,-0.7648339612937219,-1.0000945846356917,-0.5437327788075857,-0.5861037905385098,-0.6429730376125077,-250.94021971072584,-1.6525841618741397,-1.5463848788267978,-0.8481914980040626,-0.7602874053697037,-0.4147271852123907,0.17494000622996764,-20.07615505733444
593,49.59166666666666,1.1410839584877683,-0.4623184996402945,0.04635771528116646,-0.4229797635025512,0.6477893650841389,-0.5167659757201959,0.16177520829882536,1.0920296077476928,-0.5496698675684865,0.11625004036760503,-0.6520400082087502,-1.830330063014324,-0.6052598024320909,0.25444567577860566,0.8631432601659339,-0.46173256766476894,-0.18630215326705582,-0.11856770894147096,-0.21382374088383466,-0.23158016917160626,0.18321318442978843,-351.52472972976403,0.9692184676184115,-0.1958552069812684,-0.5304049869178135,-0.30170307027596915,-0.26076482861994577,-0.18683466599243326,0.10068728013967623,-49.846582249749964,1.1535618609122427,-0.022852519665708663,-0.9032843593063848,-0.4969228164477125,-0.49942731552243297,-0.20585134322132725,-258.02068041078803,-0.8105264736707712,-1.7764521488067953,-0.774916146698011,-1.0078360303460927,-0.7416372009225455,0.6201262923560128,-28.927553477992923
594,49.675,1.2554018016685111,-0.5476289580009468,-0.2541706806369833,-0.25419598670577903,-0.005100597269956316,-0.3121096244748201,-0.05636383682519368,1.354090309841299,-0.5794108883097703,-0.3003723161826441,-0.813397719924431,-2.4575319783548166,-0.3698266828987365,0.3206884373534754,1.2671100738588092,-0.6049744928407684,-0.0813513996544856,-0.36805444860667214,-0.46040193972541027,-0.01700193683059455,0.3506391177936472,-350.97101649256695,1.1362366879202386,-0.5730797780538,-0.1095874558455824,-0.11547485053599556,-0.2721041350480584,-0.15549297323611933,0.3331105023576365,-52.887873713544515,1.2498341374873068,-0.6010679288310042,-0.9968160084168876,-0.7104242560453907,-0.3630346881098428,-0.3890390324922647,-252.30862413215044,1.1113240226101395,-1.656821896659535,-0.8519069047946102,-0.11564592132635611,-1.2888307046695417,0.40523975424451264,-24.340763487569838
595,49.75833333333333,1.3495639862309465,-0.20322151639529307,-0.1250041699175684,-0.445713326550615,0.2816913520427015,-0.7177558899457408,0.34547789749098495,1.5560107473020843,0.3905721132703764,-0.3872524653061317,0.21496902414137542,3.2950294871705155,-0.08467008837890341,0.30690686312160464,1.4310727049030942,-0.3384669832909432,-0.11664580462447419,-0.1678081730241572,-0.11724194499768255,-0.26264290230495974,0.16801065413783015,-350.5868684419264,1.3331221650485576,-0.20056405943458783,-0.4390552414875065,-1.0594005979466126,-0.2137347607237723,0.135527976705634,0.22550050221664245,-58.73746359693835,1.3559624710035738,-0.2494797958731182,-0.9006892440341421,-0.45423687317641803,-0.2569256058317189,-0.8625359353468139,-253.10406820158374,-1.0470322980972158,-1.7374938295675246,-0.6791636603026843,-0.9437171966827778,-0.9163074552641518,0.11028095416951854,-26.245794099508238
596,49.84166666666666,1.5235695130927231,-0.8890960815272895,-0.4861422476393871,-0.587531528040413,0.39816568524618606,-0.4437045054763103,-0.0026996704939911574,1.117789965616398,-0.309720726457773,-0.09439019572603355,-0.5769394807831457,3.307355391155929,-0.18978976148962454,0.14310090282460722,1.0450304201502758,-0.29220991308557215,-0.36218513543729214,-0.3878286866750229,-0.2943434800885381,0.23149758907151022,0.14532764634672837,-352.9123049846772,1.4198738693291875,-0.3083079136141906,-0.35880808671605047,-1.2634793536313034,-0.495656370487344,-0.603771188149563,0.2478571980499519,-57.43535320356879,1.7219458519108404,-0.7080877272407419,-0.8449037724483919,-0.4283604381684166,-0.7610997622805877,-0.646341877350808,-257.5970300569154,-2.135595058375495,-1.5584676509842392,-0.6866862979721515,-0.8820499726377393,-0.40406720767796,0.24525045349036445,-25.99265424425429
597,49.925,1.5574173749916715,-0.49525255645592847,0.8424155946199987,-0.4396503320443208,0.19432288029266193,-0.30995520013316585,0.02910337304638728,1.379427002095499,-0.7602892674225256,-0.16178529463532085,-0.7691229352930048,0.009446799145357093,-0.305185440901699,0.35927050178397535,2.1889824771808364,-0.3162031528766826,-0.057969157858471475,0.12188420992933267,-0.3017062650752916,0.3954201962751411,-0.08741005714416936,-348.04734569131176,1.936490762323665,-0.5463111995445944,-0.4588457303412502,-0.587710153189469,-0.42786862507940326,-0.2733898336893622,0.4301805032941056,-58.68154365211101,1.9277832624085196,-0.7568913287474187,-1.0594592941728838,-0.7627947161007195,-0.48555684711072283,-0.7204566797142616,-254.5775272470271,-0.8743638783247806,-1.8397430606336638,-0.494474699294379,-0.5006443632630153,-0.6221097130436618,0.29014881265145986,-26.65135276925688
598,50.00833333333333,1.641106556485993,-0.5116908405947431,-0.08933013121581172,-0.522069475297426,0.41016342086233454,-0.26650769870598473,0.03088693750641409,1.6709208858753208,0.028866634149249018,-0.20943754769747455,-0.37158103580656354,-0.8086952153669613,-0.3108568613394774,0.24541560090082074,1.5329281243041277,-0.4404465698983992,-0.11399763615869177,-0.29866927975220525,-0.2393300167247741,-0.21087441740696863,0.36979738765249626,-354.37201029597924,2.0229717968298857,-0.4445737726391074,-0.35916790711048685,-0.9920920266971714,-0.37037118114002054,0.09667268029277189,0.5624703264888021,-59.0260358762736,1.9834736764457777,-0.6158902055717489,-0.8443555039445432,-0.4875394668047387,-0.2602965460380285,-0.364880159291347,-256.16557743185746,-0.913338375561901,-1.8413197545105628,-0.6225287425015364,15.560499519519501,-1.0304347186547802,-0.005023408817300803,-24.361898438966627
599,50.09194444444445,1.9546360339540163,-0.4284108297125233,-0.38137890972169847,-0.42478869040053047,0.20568779636353657,-0.5833617217077658,0.19265092784821075,2.1722706379164287,-0.6222528742681458,-0.04734673904597583,-0.714313474565493,4.302930429063188,-0.48680375358081923,0.1815361366558014,2.1068666005582415,-0.3649400279666119,-0.10027033311393155,0.08051105170889493,-0.01721444849320159,-0.13738558437752477,0.1369498202752049,-354.2163186964852,2.419315916881594,-0.47309548477222035,-0.34977434770872884,-1.2566239987064798,-0.48316369120933245,-0.39358299990193524,0.48472657127697494,-62.388830624801166,2.1090160597215633,-0.6150839622574621,-0.939592090723183,-0.7825944448635677,-0.42531854084006065,-0.40961212858050666,-255.28119838240048,0.17748183477899296,-1.8731974248805852,-1.1108483025672837,-0.3786184340617156,-1.3590419679658994,0.5597343476990139,-25.814299934837926
600,50.17777777777778,1.6780047755944159,-0.5054124159327291,1.3362697780286423,-0.3878077058201348,0.19089650193275748,-0.49051698537447513,0.04439524460184925,2.2634752710044403,-0.09364764149886577,-0.3255126512846244,-0.5773199396348542,0.05432482182995682,-0.4630258444573379,0.30763204110936526,1.850797135710472,-0.49968338747922386,-0.10678701000519766,-0.2005745842887179,1.2946407294735753,-0.01411263272861037,0.11404707581412701,-357.39029095429385,2.415522057748312,-0.37187618427993113,-0.4406647787582022,-0.04130508824581309,-0.5262458037273257,0.1558437781218226,0.3269491364047449,-62.38992846147509,2.01440936968441,-0.9844722027129832,-0.8351687376921877,-0.33795939961216515,-0.36062250935599943,-0.4246523957244518,-254.73440798070556,-1.7119028599533779,-1.7653757602799498,-0.8594332512061198,-0.9979983316281478,-0.40793120059233556,0.334422639900645,-30.568565855326746
601,50.26111111111111,2.021211741426014,-0.36269548773363636,0.033616454462807435,-0.6311262458888769,0.5957900384347732,-0.5079732016654843,0.326119783865186,1.8745337897494232,-0.3853175126658254,-0.3839350654873909,-0.8306001149029992,-1.4845109397224205,-0.089522856854206,0.12370324190154548,1.9047189502568285,-0.3646765054160434,-0.2635474266188197,-0.6219259723766029,-0.37376418965967667,0.3589451137580552,0.191088984910649,-364.6039472945244,2.241589145936011,-0.1909157159595098,-0.46183892281883965,-0.24613430881983983,-0.43961716303370735,-0.1750463271458903,0.2491379157215429,-61.27932976511139,2.3296525555325562,0.07594546978794925,-1.0410851222579272,-0.6636340751374145,-0.6062081254867673,-0.35000076450993,-253.57522421987812,-1.2414920699271563,-1.7878544455156327,-1.0882834568737605,-0.9076402786509534,-0.6971021523105122,-0.25095797542702003,-27.444704715892875
602,50.34444444444444,2.174255883288054,-0.5702599299487094,0.040661645509791636,-0.09474403080491592,-0.2096310875379977,0.15426992173684945,0.09782443730393238,2.435445190586224,-0.5872623291905551,-0.16261376119849855,6.605846319918506,-0.983575750299488,-0.49629450971024275,0.25974966225205576,2.208631255422283,-0.5399192353386874,-0.12055134124618974,-0.08354289321627696,-0.39242890941764125,-0.19821166438874957,0.27807537375797087,-357.3573081059552,2.6375160991860795,-0.36021392106954847,-0.5832964983876939,-1.781110668409631,-0.4232774093681735,-0.41625265112078347,0.2512927981798848,-65.35703472956149,2.524744558214133,-0.4138305473932077,-1.0073409160503974,-0.569618210278028,-0.582075059194886,-0.6156570343680142,-251.9636652040797,-0.5412854028276487,-1.9106331616654426,-0.7973987847672885,1.822455621548832,-0.6565545550577866,0.48359305758673854,-21.88272494899733
603,50.42777777777778,2.4571361448397786,-0.5581056237658875,0.1574058805997735,-0.28866077663229595,0.4546336363355458,-0.5437873185730295,0.07950909215168663,2.1162084617746495,-0.5594819287931795,-0.07154851643220025,-0.4179803107053811,1.7771315033429773,-0.7133405180178337,0.18577122096027013,2.0125332531605906,-0.29541142739086096,0.12220148931602068,-0.09542512349938327,-0.4013531300145939,-0.8955822823298393,0.2250060641004972,-355.00039394101975,2.4733018264763516,-0.1597706373299887,-0.4550372198996063,0.013766830527608565,-0.37722617887040655,-0.08777452312416521,0.04341366783560355,-60.603043363713745,2.409684310426707,-0.8137998562601082,-1.0939357849224525,-0.8659115386244219,-0.39822297650447874,-0.5016210003741163,-252.69974914852668,-0.6612824638573701,-1.4837115860777725,-0.6867790968247147,-0.5977107321996387,-0.6262881369324503,0.13807629389776166,-23.082634904105397
604,50.51111111111111,2.689851461560891,-0.5962324467283413,-0.10615030733570467,-0.37287619530098715,0.2485847281042361,-0.25214462172384905,0.4211736312099155,2.536822583398989,-0.4419761454924935,-0.40073910767297444,1.8479203218671008,-0.9623880576005859,-0.12066059282308936,0.09176783240510446,3.0064241361545143,-0.26115292829806064,0.14471130976586152,-0.3075724359476637,-0.15053654835409241,-0.41316605091550557,0.1318808732341801,-358.2532255158102,2.348945228020618,-0.5295856989221521,-0.25706079772662116,-0.37150080894152576,0.27853689642038604,-0.08961126638270166,0.5355004038475736,-70.71735549149005,2.8444707366180015,-0.34396205818119496,-0.9208693889507362,-0.8025137885189418,-0.544651539501495,-0.45789245324763905,-257.20349437949176,-0.13148285573587679,-1.8270893923718585,-0.8764242517251757,-1.0281394389169891,-0.8463026221937383,-0.5275077124526385,-32.22444284768327
605,50.59444444444444,2.8024007607511114,-0.4246402727339007,0.299993618136247,-0.5173899946066718,0.4522227115451351,-0.6308016825677127,0.0828179328478363,2.2172865273684033,0.2752551903940446,-0.24018530987582506,-0.6264514495456904,4.977866696014153,-0.26825444122552616,0.1477394065453487,2.7203030878158003,-0.47714358136778484,-0.15302163370346591,-0.21998459931288175,-0.2899788580294523,0.19903772331444838,0.18869961400626714,-360.09582371007355,2.9944451952683195,-0.23965893648861408,-0.7493669381783382,-0.9569125782270115,-0.2759878114352057,-0.0917621980289146,0.25755288047818203,-68.66997075184989,2.619102752984867,0.055683246109775715,-0.8681413824346027,-0.4894246830559349,-0.4813604063332884,-0.5244711793522198,-255.9549193343036,0.3981138213002479,-1.5907662504376514,-0.7263341048892682,-0.9088305954737252,-0.5265977312617082,0.45684159166170757,-27.398156963200712
606,50.67777777777778,2.49478296153083,-0.3933289720354385,-0.06416180305022028,-0.5922018782107421,0.5755481161635481,-0.5697581916794461,0.08444187100270069,2.72759925741673,-0.4177877477496463,-0.4498868964653992,0.32890471205139027,2.9678969012816965,-0.5261217663785268,0.25368584891921186,3.2841692822849424,-0.24338322648930072,0.03900290659556447,-0.12266137837682002,-0.12967974932322585,-0.7589702618694348,0.2454620948158628,-360.3682095672163,3.1298006109051855,-0.409990177133328,-0.5319553435018468,-1.0924674632148232,-0.4707999262762621,-0.5642266291007564,0.2195709670926599,-65.33088859878686,2.9335792674743235,-0.5648635434856614,-1.0157514138971369,-0.5866439400814069,-0.38834923120918413,-0.6713569606959323,-253.8540425613458,-0.5624920305028044,-1.934741826435852,-0.8165085084781578,-0.6197842965900777,-0.8471731807174677,0.46112475845250656,-27.293785351129976
607,50.76111111111111,2.8569969748401993,-0.9022984112405841,0.17138397254037424,-0.4873115456406345,0.3585614771927958,-0.5890138353575394,0.14604531517938352,2.477759729102788,-0.5711047828383083,-0.18984363933704015,-0.6460108521700288,-0.7422962967535027,-0.15426226748890678,-0.020392939355168376,2.018021884431441,-0.1598717001340057,0.11078517984567213,-0.025602533951287323,-0.2196389092075844,0.16281069561391473,0.22216811961315777,-362.65040429430024,3.425010348852929,-0.4405792444216034,-0.39482571188152116,-0.1281644442672339,-0.30589906784174103,-0.2270038645415985,0.6515545281598302,-71.04010830133157,3.0378991797829205,-0.8456020264311418,-0.773699126084411,-0.5741712721931743,-0.2556176643998294,-0.5285495749307371,-255.07088272005865,0.22669999358438112,-1.9590157827977759,-0.6369473113948272,1.6189993651639638,-0.8180286833031317,0.5753423392165976,-34.091336028946365
608,50.84444444444444,3.2590417034398618,-0.28154845331183265,-0.4133685081552388,-0.19271869228952945,0.4812633355941948,-0.07856829562330452,0.4176281304508556,2.927766889809734,-0.5246957340852884,-0.1500553088560663,-0.5211977968613649,-3.0927117450968153,-0.3726756398172207,0.3555029384196692,3.2618600498536168,-0.40660883535503073,0.21232543672426515,-0.10880782287856185,-0.2198560213441521,-0.4956186978439648,0.23881748789999271,-361.21242926204513,3.310073274269193,-0.26142595838002064,-0.16797773743938418,-2.264002496222893,-0.3512848517705913,-0.20009320320072044,0.3335034232512962,-70.39762894354882,3.2120613813569268,-0.36653180155513054,-0.9619841559659239,-0.38200638674108756,-0.26316535223781395,-0.49604879535311974,-254.97545858093747,-1.5443096992263834,-1.9435877782256181,-1.2176503592829346,-1.212479700631613,-0.8291639479216059,0.39949488433602964,-33.6208169311274
609,50.92805555555555,3.02091604191068,-0.5910789575667839,-0.33841869469902425,-0.4384230094162809,-0.05634576194260671,-0.4484212502214205,0.10919017745783817,2.487619678745775,-0.6085604170025544,-0.3405216738579055,-0.35665577249755354,0.006651717196140911,-0.15136157467755504,0.1813733745210803,2.805682924878788,-0.3735944617875199,-0.21637607059641653,-0.4022769980304317,-0.15033076608400614,0.4957422684589558,0.275409994729656,-362.5543060048269,3.224988243547493,-0.08253013549663009,-0.6814111102347459,-0.6999805883966909,-0.5969568896014346,0.4065060621672837,0.20541750704225117,-74.91344942453978,3.2260647553924233,-0.3576524670513562,-0.8606061347343843,-0.5801489858266872,-0.39099193711722885,-0.5538543909035821,-251.74778902553345,-0.6655206992398152,-1.718457467692259,-0.838617494527419,-0.9742215822465228,-0.7905786796368005,0.14358294327802723,-29.302235909153104
610,51.013888888888886,3.0526188766538374,-0.38088977967762117,-0.013766033151492428,-0.014424184145580133,0.05573473700009618,-0.3285723726196948,0.08073131240872085,2.9273170269437423,-0.6926986434008778,-0.23124250164836566,-0.9423844253768078,-0.18420474097983106,-0.33031975943756114,0.16721825680596028,2.999489646563113,-0.3208284056485135,0.004680911550573796,-0.23600980830909316,-0.011062820467681096,-1.0131056904650237,0.22194543070678144,-360.7160562206794,3.169754104317569,-0.43389158872065975,-0.4551255162644855,-0.4460976845797043,-0.35291478877294025,-0.35720535509785856,0.11729662931090937,-75.56756845844163,3.1899081768350417,-1.2589636204783017,-1.1295646878057841,-0.858598766303336,-0.5190970574938598,-0.5719661261669285,-252.36789304645384,-0.44693259427809,-2.1336245024412914,-0.6898485562544676,-0.37622636580000246,-0.8422725796736671,-0.38239293540482977,-30.26560073150612
611,51.09722222222222,3.2841490858906175,-0.640980771671612,-0.22940996607199243,-0.2807218994681171,-0.15249460943196663,-0.129021332008952,0.1622513870800098,3.096857857261343,-0.5871102213894129,-0.062217558003352574,0.6916166023793909,-1.0052799427801715,-0.3995498775186839,0.233037468710983,3.1132793426916052,-0.34831048973700346,-0.0945033616729262,-0.28000599864671605,-0.28205185822516904,-0.27216185529284914,0.038423581987657295,-363.4077017712933,3.6243696954448907,-0.29551012746273825,-0.1491206374628126,-1.5023527430394303,-0.2991581526234961,-0.9512267355620571,0.4891406349388726,-76.20998457442644,3.333590512380278,-0.7404648587595842,-0.9388594348194506,-0.647355419776451,-0.31748034788506013,-0.6903837613720339,-254.3657897473613,-0.7585449696803525,-1.8390885299870785,-0.9913433803313507,-0.43849413526170067,-0.5642453454179502,0.8115677959252642,-37.7309190836725
612,51.18055555555555,3.275505539662645,-0.45135178193080105,0.3846500674814221,-0.35731583424035085,0.16896676263515292,-0.5497677933033087,0.2937502488161435,3.496241084380815,-0.6917949553762138,-0.26344660716899976,-0.8846523271738459,-1.6665727034102615,-0.32905160839591835,0.13883088925231193,2.7770511317783004,-0.3260405334337983,-0.28392863361016507,-0.4642653100055738,-0.5932975497761629,-1.411425502391309,0.18484423027994915,-365.62926468201556,3.698833847031203,-0.5073855575948913,-0.16339615170163083,-0.8687447165195502,-0.4056865803913945,-0.41555735369662494,0.7509493639106731,-82.25069611670168,3.9171106204732897,-0.7321557781836431,-1.0684899896379552,-0.6064186326030575,-0.48614143887010025,-0.5491070523922031,-253.77149834297416,-0.040357408302989686,-1.8348491941146516,-0.6431017993663983,-0.8410249724505066,-0.8564966704163538,0.16546568399120842,-25.02819856813975
613,51.263888888888886,3.376687099831684,-0.592002655192194,-0.11158536804803436,-0.6942056631842752,0.44011942280356425,-0.4108114171401012,0.01522774052904692,3.2054656148093295,-0.7367526460677606,-0.39492941186166614,-0.6611908478046115,-0.2580818301253002,-0.2988246275977709,0.014598393025970895,3.2308041230660294,-0.29401835270172766,0.06640535389028343,-0.02878747937794081,-0.2547995622296309,-0.9608959038164487,-0.19879284715735032,-368.97076714185096,3.7531453804139616,-0.4495176814503496,-0.18795173278986735,-1.1152725522399785,-0.32249966721487566,0.40980352212146676,0.31272265131419863,-84.90970124451107,3.8404673513088543,-0.6440359744041088,-1.248455960347032,-0.8157880858921284,-0.49507995708966585,-0.5581357507448684,-251.97503815906674,-1.442369490519164,-1.9509061348798422,-0.8251236427091937,-1.0738189570354366,-0.6290262443765385,0.26930127460126896,-28.197446704399262
614,51.34722222222222,3.647692620079936,-0.49293323254774646,0.9318842952844391,-0.5913910568880261,-0.1490360535966438,-0.5021518598798507,-0.023316299301252053,3.5545303468786096,-0.6219830904692468,-0.4566657332678245,-0.6979985891044219,-2.8098061222305915,-0.39886860670647556,-0.09966014979259029,3.774537416526634,-0.33224376008547635,-0.2335011395253929,-0.16357223978624938,-0.3165575593839332,-0.20057232731416139,-0.10248787751358243,-367.4722315034609,3.9473031081669134,-0.26190629782383196,-0.4127870504741912,0.028064808103046946,-0.27959700413193445,0.014856629609584572,0.11446032734059011,-82.52699793213432,3.863659546831565,-0.9061050424395957,-1.008756949255714,-0.655463455504579,-0.17429552524611672,-0.48746960359156455,-253.73642863246909,-0.8145807942193332,-2.1072589886091873,-0.6174087364504641,-0.4868761665351913,-0.371833753167229,0.6930751126487783,-29.028670928944315
615,51.43055555555555,3.3385209459096634,-0.5041433514440048,0.5750596289245407,-0.35887168180545137,0.36150091449282445,-0.8637887736060661,0.31811796337308845,3.7234341707453518,-0.27748608188465024,-0.18865533104412988,-0.63507517648798,-3.0017443710813523,-0.4591832133578074,0.2660551265518839,3.958250102860795,-0.5607165647116411,-0.45364785271606534,-0.05861932028293061,-0.4185712017271282,-0.34045403631968313,-0.13624109242665902,-376.9836802831636,4.2013058340994505,-0.7145512019712656,-0.16790177043888602,-1.838731571662968,-0.13697817808050217,-0.6703972874203833,0.16616221728420535,-86.68258396888538,3.896686040735739,0.24163742332650473,-1.0693925528965469,-0.7454444120528673,-0.283787762103537,-0.5171083537382243,-250.58568931106697,-0.9269908948111069,-1.9939073878999647,-0.7299569034219855,-0.6001966763183277,-0.904918878818043,0.48678774211259024,-32.24187859527061
616,51.513888888888886,3.729170914643503,-0.4156328456826561,0.4879412078196507,-0.426647200256125,-0.05826908614163312,-0.34572180612558717,0.37953035816776076,3.242175968390827,-0.6332614099164185,-0.4108979633176785,0.08757976880651375,-1.4538953600826772,-0.28976811124126206,0.1317440833942888,3.2119412634980833,-0.09943657228882412,0.15596547695413107,-0.013928445950428097,-0.07084014643666132,-0.23054028995768636,0.21994727201682387,-373.15513616093546,4.115152353257308,-0.6474521856099544,-0.3332955543052497,0.3043393778130869,-0.6346427718982761,-0.5259574790621405,0.317828141542544,-72.32645695911552,4.0395456584653235,-0.23080817085444905,-0.8403623620251341,-0.8757306209016259,-0.20355628248773264,-0.49705173963477145,-253.25283985380145,0.12040063478089828,-2.0408509616201638,-1.0127679631968574,-0.6737805596032531,-0.8182812995193757,-0.1395602939434818,-35.25707697387649
617,51.59722222222222,3.66964135542426,-0.7474015454202647,-0.05947038958184141,-0.44471727042548315,-0.14834546298548684,-0.5579506009682886,0.2109207102662985,3.820754613621093,-0.4593088604656725,-0.37339338668546257,-0.7700333702824121,-0.5262578646898333,-0.27062296009980363,-0.042593422350967955,3.235609970597004,-0.19840358510740058,-0.1646608863840612,-0.09949933790145017,-0.2433640473795105,-0.20083034304270928,0.09607697528194528,-370.31662198040806,4.2088414519218915,-0.34060903691864025,-0.38896805963234493,-0.9727212685937369,-0.6525903643229378,-0.4518231893149055,0.3394579156162886,-77.2586143222093,3.9922372172140346,-0.493441418096087,-1.1016659616202578,-0.7663217421672551,-0.4636006972859202,-0.6572994953755552,-255.0879000306697,-1.2424057758849274,-1.798089334908509,-0.8358417320891574,-0.8876278874580608,-0.6419206896227564,0.14403154662959905,-31.12427325226421
618,51.68055555555555,3.989931089215104,-0.3894492771681446,0.542825418669983,-0.2530815463648515,0.7612723822038725,-0.48047479738743554,-0.147711159579837,3.699168972066959,-0.7556282157321629,-0.3361413562146948,-0.5479142066392836,-2.39883065240779,-0.38174741573012133,-0.14695753818953192,3.449255287044984,-0.18761740203984884,-0.16552667710504068,-0.28533171327856754,-0.24614255511201116,-0.4813234460784899,0.07214777238515005,-373.22816074887186,4.102371907610852,-0.52402154053721,-0.4249189399165919,-0.6799124304847263,-0.23082052999196434,0.8820063439164182,0.13105135010956795,-35.50905329258914,4.074759525925396,-0.7362619108767389,-1.0533029308842305,-1.0272174307177886,-0.20392061344727444,-0.7178513506990795,-247.05088972272506,-0.46540969476732547,-2.3456221291745134,-1.0191780231541185,-0.9417387288007804,-0.6458367196404055,-0.21243619493350907,-33.97347453493641
619,51.76416666666667,4.010038928799161,-0.601775863792587,0.03482921802619483,-0.13173967799127476,-0.0494149466027643,-0.4632940303592277,0.043634564948552404,3.7674179011841056,-0.6422192542144,-0.3691416254431045,-0.5560623489724247,-2.6116124827916933,-0.35314112998255004,-0.30134841604766593,3.6628762664582197,-0.5970778185403284,0.07336837191139409,-0.1814252852546772,-0.10917531688007893,0.027981154741426744,0.0681594138943489,-373.01977563727326,4.32574248907769,-0.357689477567054,-0.341147844591814,-1.6672330219375546,-0.2193328394427192,-0.14446811117859448,0.16260825072932997,-61.767770919712326,4.217111385292464,-1.2692692410400253,-1.0552728432425642,-0.5784173361733645,-0.16451563398248317,-0.8587070309879165,-252.0118289220759,0.2613893126575901,-2.1134489620983583,-0.5427766461883363,-0.8761131503990869,-0.5100290562458752,0.4510370216864251,-27.9646878434011
620,51.85,4.4099636787802,-0.5243811245147374,0.5965415974391901,-0.42069131108769175,0.13959316029350294,-0.2764079305832097,0.45495769573853334,4.015500250252674,-0.5390817507094038,-0.16239394637825752,-0.59447740181303,-0.8146021074465835,-0.31480375076093386,-0.12576621227189064,3.6064719531819875,-0.11678462664517124,0.0020245292803423355,0.012220236967691351,-0.2724619766190937,0.11708421753410063,-0.1258883540711657,-375.0114899802154,4.898951956311969,-0.49161262557075686,-0.42765441902944923,-0.7246819515060773,-0.32812685911235007,-0.6312457803159764,0.4341284182859463,-63.694764068071414,4.529291587758047,0.03753700020542839,-1.0475752663439284,-1.0299211029058222,-0.295385357963931,-0.7598662572690683,-247.39073773188642,-1.7020083166029651,-2.0415694476310033,-0.7866374077292659,1.399248783129272,-0.6044973622733977,-0.09554826410550933,-24.757920116166396
621,51.93333333333333,4.07970413558209,-0.587264874910564,0.6779631493627873,-0.2299360873026877,-0.3717026816804441,-0.3498161244819385,0.31625804024509346,4.073414860377798,-0.22621547631293418,-0.1558980694980063,-0.6431589655159012,-1.5577982700272996,-0.20673492202276486,0.2897889123709879,4.3800413822904645,-0.2867376149724245,0.0804420651118761,-0.05439485184453609,-0.1760021749539316,-0.5240134952731085,0.010004210159464642,-375.7933272759589,4.641999060539142,-0.6257907585723546,-0.13443830453819086,-1.3822581222203418,-0.2972021513380889,-1.2583258831172774,0.3056116486932533,-66.26002941719409,4.911298917514836,-0.8758427777138321,-1.0002097620604236,-0.7517283700389238,-0.4565293805254607,-0.6413287462135896,-254.45763636637696,0.2443978569408697,-1.9499831959941627,-0.4507601110556932,-0.7756529906830651,-0.799241296718057,0.467808486180609,-33.643178208745134
