,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
605,50.594166666666666,2.4826011980272034,0.040499301652021216,-1.182572142987889,-0.8112528913239996,-0.5001611869729367,-0.9420997013894518,-0.6124635342792479,-0.30557144792957436,2.6380359804755313,-0.00920364615584688,-0.6588029739273057,-0.6977955501034664,-1.046694671099545,-1.2765752628521756,-0.5609205101686553,-0.21741759578795788,2.6997119526623568,-0.03923139860935162,-0.5315356429759512,-0.7768892403563423,-1.0123849771945053,-0.8360481804121733,-0.5661922138484725,2.710817917408705,-0.04038412367184502,-0.8876248060692415,0.3596898976666554,-1.1570244347635565,-1.4811126627748807,-0.5760016275553563,2.680069470219573,-0.6498184279482807,-0.718175555685945,-0.4020988235893074,-0.9630810031472725,-0.7510276851630262,-0.3930444096102157,0.03592026681153512,-0.44223099689221124,-0.24553156062919418,-0.07695368173087289,-0.5684460594385692,-0.4350650876750025,-0.29891966744816145
606,50.6775,2.5878606592610254,0.05586900390304785,-1.1789779719425,-0.820974727450317,-0.5044191348191565,-0.9493301569158499,-0.6268023154104017,-0.3013309558514305,2.741772045418067,-0.013091834919010378,-0.6629812823582816,-0.711436333374579,-1.0557398156186242,-1.2842735229001319,-0.5814833236196983,-0.22770341422252283,2.7973035979525385,-0.04473791089576576,-0.5193778122806358,-0.7806319212125847,-1.018002017730134,-0.8474814472798964,-0.5717779157912485,2.81076646320309,-0.049192937942713205,-0.8994538676507494,0.30021842806338006,-1.1793134267867345,-1.4887265793079123,-0.5912032435788741,2.784345773707671,-0.6542631258805817,-0.7346832129677004,-0.4421360506229311,-0.9724809859953836,-0.752902664797207,-0.3871724319986062,0.04068474551402729,-0.43887862895591095,-0.2579994459776464,-0.07726690030332647,-0.5684467426533414,-0.44141467210605256,-0.29493279755255275
607,50.76083333333333,2.6972784659073072,0.06116245889017827,-1.1609556469487352,-0.8336364210248073,-0.5142565933048937,-0.9643222963214501,-0.6380855026738819,-0.2997368511411349,2.8342713542853923,-0.018844422057834577,-0.662293731061308,-0.7171860800471459,-1.076323141318793,-1.2950368864722344,-0.5927753298002603,-0.23407262627453415,2.889065573236658,-0.05092148119537551,-0.5149561975593697,-0.7785202604621687,-1.0235585236401614,-0.8522560651771197,-0.5814836589079908,2.907296014663206,-0.05106650917891055,-0.9074108127402394,0.3196958869349705,-1.2034579745958172,-1.4959173890715167,-0.601133725990206,2.883807393424287,-0.6544375560526292,-0.7463286549846202,-0.4400645201994078,-0.9836157567967347,-0.7619017893395758,-0.390422146562317,0.04420708584208725,-0.4354175619838983,-0.2755948420903076,-0.08598370478458567,-0.5444916565972179,-0.45845080732964916,-0.29506548733158744
608,50.84694444444444,2.799053865180639,0.08017925160597891,-1.1529054771040612,-0.8406382206070092,-0.5224734822238671,-0.9716764906756443,-0.65511338576994,-0.30138911028876403,2.9319332104719567,-0.02226178957088635,-0.6649405496571476,-0.7216451352032831,-1.0814450318397384,-1.3216655737373202,-0.5995967709390789,-0.24332518696802946,2.9801971054708556,-0.057782495930676234,-0.48987070149488166,-0.7807545320388434,-1.0342548306704347,-0.8661723603027525,-0.5903097939566783,3.0096057977648627,-0.05860520705985105,-0.914495958093904,0.270522560957008,-1.2102584796832754,-1.4986849993849816,-0.6123933715055638,2.9838536167894096,-0.6557419910359629,-0.7567123118232069,-0.4536843153201906,-0.9890856639167218,-0.7756254103394169,-0.38619341445013344,0.04808708261781859,-0.43764810147117905,-0.29271783179061406,-0.08090447474356571,-0.5665811533172385,-0.4723739014521739,-0.28891766943763275
609,50.930277777777775,2.895386096979636,0.0805189650629604,-1.149827772009281,-0.8483803749738619,-0.5306697191781875,-0.9813931111455891,-0.6698862550079367,-0.30388771096881834,3.0249569101716407,-0.02234432149262332,-0.6603219686791275,-0.7340138450328616,-1.090505871625011,-1.3349598064423418,-0.6103478900227283,-0.24926105161236545,3.0674974140688307,-0.06552134315677374,-0.48312122621344056,-0.7865350091896331,-1.0388912748272743,-0.8730306588987133,-0.6014566729195985,3.1084950306508676,-0.06700940309649421,-0.9295096212390443,0.2728987364312322,-1.2239153465164407,-1.5006293158758441,-0.6295824778401393,3.0760837237015863,-0.6605767043952737,-0.7714346144691546,-0.46439551944987123,-0.9968910565281065,-0.7810738799009098,-0.38528609606471104,0.04612452873474737,-0.437370553889427,-0.3001684976646357,-0.058829593773493415,-0.5489155873174096,-0.4783843647332681,-0.2878892757624691
610,51.01361111111111,2.9914743938869424,0.0709811802935736,-1.140122841768541,-0.8520631331197055,-0.5648452195783566,-0.9916725289962071,-0.6742044013063397,-0.2994326320402325,3.121741742377754,-0.023092403893392798,-0.6688382195731422,-0.7326925568335041,-1.0949060459220248,-1.3433198079123776,-0.6226289307956245,-0.2540801758022179,3.158365710901844,-0.0717384125613851,-0.47450767328485505,-0.7932619644748384,-1.047668192377483,-0.8774312872499296,-0.6085246490033495,3.2023629236310303,-0.078679470631351,-0.9326521204740652,0.21442469928553995,-1.1990289825375067,-1.5109502424798902,-0.6433013437081032,3.16909698653792,-0.6601419706883978,-0.7910959948073508,-0.4603982165161804,-1.0096322846110204,-0.7906475506831216,-0.3871000510625732,0.04431921515782093,-0.43658522668697824,-0.30334692206107383,-0.06715944949190959,-0.5430953155587085,-0.4940826095858349,-0.2855802374372887
611,51.09694444444444,3.087917981169232,0.06896547635021429,-1.1265909969893224,-0.8698867442562792,-0.584999896643265,-1.008515115590184,-0.6920681161927271,-0.29502385354637506,3.215486988883038,-0.03190642487943037,-0.6664895346976508,-0.734881619010586,-1.1018459407820602,-1.3425458030506237,-0.6358401377600218,-0.25358251541758037,3.250201200298715,-0.07783409546483805,-0.47582994372247384,-0.7989356697680349,-1.0513859198483364,-0.8907745716843384,-0.6233140766388379,3.2958086791821577,-0.08021578483847985,-0.9393237748684811,0.15930073507398354,-1.1841997981635268,-1.518647681441153,-0.6551502688226039,3.2544926701540713,-0.659238065466323,-0.8036968856218726,-0.46309249090998517,-1.01770969895296,-0.7931467759000119,-0.384835138354111,0.040070930923406384,-0.4434924282888343,-0.3244531870912608,-0.1368944335406606,-0.5655206974590808,-0.507469050576038,-0.29199048483269663
612,51.180277777777775,3.181116076777204,0.06147143030522054,-1.1214325487824501,-0.8778514578127223,-0.5955336614001951,-1.0255212423879727,-0.7040776918037825,-0.29826135671503434,3.3075919242796625,-0.031986774592863434,-0.6732761473236796,-0.7421813810772361,-1.1175259430602575,-1.3210380183384003,-0.6451817561760151,-0.25276802662376674,3.3426030790458245,-0.08400878482007197,-0.4742879379831848,-0.8131563962560758,-1.0610447940275916,-0.8980608385728861,-0.6370253114812799,3.384231491948061,-0.08061872272348988,-0.9467249042629089,0.07772712897676932,-1.1938282067864163,-1.5297215333119167,-0.6695295538957704,3.334270031884255,-0.6634652652731835,-0.8176377205959926,-0.43727842748529183,-1.0225236511487876,-0.8011719093204319,-0.39169121610358626,0.03677946313929439,-0.44909246809666314,-0.3422873746291629,-0.1416349415859084,-0.5517920948934423,-0.5291441044233047,-0.2925199475587088
613,51.26361111111111,3.275867891345586,0.062098617250872026,-1.1162478087620886,-0.877957523435575,-0.6084464226848222,-1.0292912809477914,-0.7112334208853004,-0.301745123958438,3.3922558159592278,-0.0405338452117094,-0.6723982916348203,-0.7535921936543369,-1.1241464404156234,-1.3359966818351467,-0.6642540320615378,-0.2574366658714099,3.425370536387114,-0.08926287521263684,-0.4458815559674153,-0.8195244144390877,-1.0716451519634793,-0.9120904143295272,-0.6492587104102011,3.469230548739546,-0.08408866312353733,-0.9588558292690743,0.03250416580026204,-1.1959146247729513,-1.5193716969527125,-0.6846395006387112,3.4176283215412444,-0.6676238476462605,-0.8357189343121728,-0.41655611155924505,-1.0314744936007347,-0.8077233052681227,-0.39706814172912697,0.037044596984692785,-0.44938565648879514,-0.35044956631137725,-0.11498137331812147,-0.5317098721936756,-0.5397081900003197,-0.2947685544647577
614,51.34694444444444,3.3685726281931356,0.07564661029939097,-1.1132370890457395,-0.8772051909887748,-0.6289380871412065,-1.0362256029256198,-0.7281355967921828,-0.3164751388732389,3.4744779241127626,-0.04334803094987321,-0.6716562027272321,-0.7633144084705239,-1.1263078213110271,-1.3448220231784236,-0.6704572121923629,-0.26298838989646134,3.4991027540240824,-0.08939676286069567,-0.4464106970191326,-0.8252399941304738,-1.0851873309647104,-0.9136636254112283,-0.6596146315294373,3.5556050285344223,-0.09202598670732935,-0.9563168712698062,0.006832129976982265,-1.2042594714647685,-1.52899806953232,-0.6904804117615136,3.5023667814163693,-0.6751140911159863,-0.8491409622520705,-0.4009256289121257,-1.0305625795183981,-0.818201318621719,-0.39796577190273025,0.034866115710234874,-0.4435723048202268,-0.3453398435371327,-0.1511341324520818,-0.5170743961486322,-0.5485617283330313,-0.2929362336396859
615,51.430277777777775,3.4644294833226352,0.06311498058294385,-1.0862007022542466,-0.8829947105536642,-0.6286085592218045,-1.0441245800752055,-0.7319845134884391,-0.31565138624051936,3.5566575017307285,-0.04542972805715251,-0.678050116609638,-0.7681483783621863,-1.1270104750132033,-1.3611142735839161,-0.6807915441021011,-0.27202315572019253,3.5823989061157917,-0.09201084561501982,-0.44727525992584355,-0.8261034044569125,-1.0910716686004733,-0.9107807983179617,-0.6708934341671329,3.6443541024774966,-0.10043107597512128,-0.9653083524190424,-0.04268869443439409,-1.1792631691783662,-1.515800546527768,-0.6960525909732453,3.5902846462795166,-0.6777362752059399,-0.8665042407965324,-0.41198706578735567,-1.036988262918741,-0.826206304814743,-0.3989839625502635,0.03604380063797279,-0.44165272542261985,-0.35075828746829196,-0.15889362672688054,-0.5222860360041327,-0.5523051426006489,-0.28962291241174953
616,51.51361111111111,3.5486376454208965,0.0709032972536381,-1.0839389615117918,-0.8849263324289811,-0.6370577411874596,-1.0471885842480626,-0.7391804655471892,-0.31607385202579447,3.635993794603014,-0.05157933481923251,-0.673580270203328,-0.7720944572734644,-1.1316547915927484,-1.370273665845428,-0.6828572760822045,-0.27194092064919295,3.658258159278863,-0.09670552295899351,-0.41467514291859536,-0.83351491385836,-1.0984985027004328,-0.9172422595927121,-0.678495478875742,3.7266769338805767,-0.10730431525871845,-0.9686305956418255,-0.0884580237490341,-1.1763261432051029,-1.4947790217243333,-0.7059563429819499,3.6715811433791288,-0.6844906804328489,-0.8810092072256003,-0.3965405088914926,-1.0351518986260957,-0.8263386198356104,-0.39612256885146063,0.033377431161380144,-0.4456272316043006,-0.34870497902934805,-0.1868602679059207,-0.5399451634629682,-0.5491388581356427,-0.289028517348617
617,51.59694444444444,3.6297962958587595,0.07301112748352645,-1.0864521804459,-0.8900003071308655,-0.6618855331074069,-1.0490179873934662,-0.7421237481506605,-0.319142523379009,3.70888604131894,-0.05279725155768872,-0.6702469013421584,-0.7779530002562556,-1.1350411619241227,-1.3921004343348837,-0.6898546571819651,-0.2743416422753723,3.739679672587476,-0.09848119600861234,-0.3986102436719735,-0.8346747900880465,-1.1042681713547315,-0.9204483358214717,-0.6870211274320297,3.8057726782224712,-0.1092460907214747,-0.9732839246343041,-0.12927557465594913,-1.1754488218111991,-1.453533387215542,-0.7123919734946556,3.7514554924422043,-0.6899775883065881,-0.8890562997185054,-0.3945860453942325,-1.0394538422721598,-0.8387986202276274,-0.39198144523992495,0.02806678474535132,-0.44989613765025893,-0.3317799989074275,-0.2116344717769154,-0.5450521526848982,-0.5566633024237445,-0.28815297425737
618,51.68305555555556,3.7163046086910905,0.08063803646460152,-1.0677406731874315,-0.9012168853928572,-0.6794918328592712,-1.0548131615584593,-0.7468146570901885,-0.3192573886345343,3.7813334732672543,-0.061083880629987125,-0.6670502487725511,-0.7873243634702053,-1.1427699776856526,-1.395594815002333,-0.6985839372085128,-0.27742527847595744,3.8182625975733737,-0.10113826751248078,-0.38268045930410577,-0.8319833002124775,-1.1115810129139883,-0.9243993536332429,-0.688270742837069,3.8894404831489853,-0.1086567903582927,-0.9750686638637341,-0.18974106421799358,-1.187031636237736,-1.4130635334031687,-0.7257597892173654,3.8271069056743015,-0.6867972813301808,-0.9024459573536727,-0.4015237629284101,-1.0464944502959974,-0.8455866630889906,-0.3893604454031283,0.03051163692620363,-0.4556597588221516,-0.34058342755228815,-0.25881665815188704,-0.5358073802866491,-0.5586789051039467,-0.29319620818450165
619,51.76638888888888,3.803961750656786,0.09158358740880097,-1.0466047543705876,-0.9111763181658952,-0.69927653612907,-1.0651744788878486,-0.7532534887662168,-0.32241843731117625,3.850735314636138,-0.07323962642948302,-0.6685905521534946,-0.7936089041827146,-1.148241631359527,-1.374157045375942,-0.7154453667268172,-0.27659178741349655,3.8898060782258552,-0.11007714185181708,-0.38528568637665694,-0.8382407106114365,-1.1142373659893017,-0.9306956397000373,-0.6912446893162434,3.9732794884729263,-0.11653680399562527,-0.9811851385684758,-0.18005420987186746,-1.1838750207006545,-1.4009693489972361,-0.7332600978550637,3.9067345877595328,-0.6879500429998011,-0.9145786201087207,-0.3903537495899988,-1.0526740799440404,-0.8473031060727894,-0.38645942228241104,0.025111761311674023,-0.45951841135829996,-0.34891534517632017,-0.23260725086717135,-0.5518112253419176,-0.5677860979685017,-0.2951581434159208
620,51.84972222222222,3.886966881178768,0.08204734154800186,-1.0346447391329114,-0.9132788566183203,-0.6930395364112103,-1.068102311624208,-0.7684405401882977,-0.3230256601121658,3.9184907824131985,-0.07926489538542242,-0.6748680520565435,-0.7978069807689392,-1.1504565162317972,-1.3587873645620012,-0.7252391970596882,-0.2806411275358546,3.9627092509917836,-0.11809822504045012,-0.39282582089483264,-0.8446472869779804,-1.1246375694522461,-0.9331375207368755,-0.701143332319246,4.050888826174101,-0.11528652329147415,-0.9922336747579958,-0.2536147294281134,-1.193379412390759,-1.3748507210160157,-0.7432932081117141,3.9841377358605663,-0.6948361578047683,-0.9320547288604575,-0.40187609393810897,-1.0621930892700873,-0.8493483073870024,-0.39187822807298245,0.02046692958092066,-0.4602724124736889,-0.35957583175454494,-0.21420667778341246,-0.5250640693813691,-0.582985314962926,-0.29823870347694525
621,51.93305555555556,3.970319152363987,0.07662885813402746,-1.022060943115283,-0.9157247521358707,-0.7079807250084887,-1.0727970321078724,-0.774176108975092,-0.33167904892516786,3.9847990863854754,-0.08716009596294,-0.6710829899658168,-0.8091189527117846,-1.1514150263923797,-1.3630860132449216,-0.7439656802877745,-0.2879732575762177,4.0251712447755805,-0.12340192472481913,-0.3859007583073778,-0.8558032943184426,-1.1363819624348743,-0.9415253235017875,-0.7105670385200784,4.119467620399318,-0.12570634173538803,-0.9924145992128695,-0.3178223410711193,-1.1949452514737144,-1.3645075347860283,-0.750859429690258,4.050715539618629,-0.6928559112275519,-0.9456747253848851,-0.3960908849949899,-1.0750518371353033,-0.8599226257945005,-0.39641671422391894,0.0171769114845226,-0.45932208035996863,-0.36016496702461787,-0.17841537078556502,-0.5139662963926375,-0.597676992185995,-0.30743781113230784
622,52.01638888888888,4.046017709003423,0.06552769443864132,-1.0146536824619248,-0.9295142563216874,-0.7122999910320946,-1.077859012776945,-0.7804604933543688,-0.33077859682227484,4.050059429139438,-0.0961256386630619,-0.6728356082780019,-0.8175451806019121,-1.1555175567350546,-1.3710532336872365,-0.7534250692495632,-0.29418813655309073,4.085591180939226,-0.12978865018397395,-0.39431039350657804,-0.8623089969524326,-1.1384708843297149,-0.9474593747958129,-0.7159161758170522,4.188214987462382,-0.12659665464846806,-0.996328239484775,-0.35167676335911474,-1.217172981090045,-1.3321396739420424,-0.7547590732926184,4.116467181153503,-0.6984095897437679,-0.9546390523571966,-0.3805982122460287,-1.0850506832082207,-0.8662264206130454,-0.40327473143816756,0.01604147484448034,-0.4664677341854556,-0.36728283048682453,-0.2258337657828965,-0.49611829282032743,-0.6054615678897467,-0.30295538838615343
623,52.09972222222222,4.114861688572081,0.06074340575355118,-1.006223273820397,-0.9388476209963088,-0.7227972214016056,-1.0880886261672933,-0.7858939921630056,-0.33472429806001225,4.110871006060986,-0.10196193602270184,-0.6823261503023506,-0.8268860261377351,-1.1599645029574663,-1.3802892697296008,-0.7562176175413824,-0.29428572377029594,4.1499681733022635,-0.13565881232957605,-0.39045462082825766,-0.866564658512835,-1.1389046747897762,-0.9553400014629994,-0.7213911133327883,4.257730035844099,-0.12815785918336256,-1.0037749238964984,-0.40137771522417365,-1.2022630473551368,-1.3365470204270737,-0.7577924506196965,4.1823918350635285,-0.6974974808221814,-0.9677481533517794,-0.37519816563974956,-1.0857899879647397,-0.8722600517152894,-0.40685212967254253,0.015660385554215707,-0.46790969409512934,-0.364529501404083,-0.17666230270898226,-0.44512044756600716,-0.6137394824794781,-0.30839135648204075
624,52.18305555555556,4.1774502212289955,0.04547554539040627,-0.9861700343416013,-0.9429250981976762,-0.7238723008449914,-1.08508624491255,-0.7924769048469888,-0.33311614807933376,4.170633005335446,-0.10346940261466514,-0.6853548602606814,-0.8331418521254202,-1.162956261561122,-1.400994366790788,-0.7675435795173986,-0.2926659788169764,4.208101328141796,-0.13741282370590038,-0.3927333340517808,-0.8735705419458119,-1.1406836737285422,-0.9615675303904059,-0.7275922214142184,4.324411866192275,-0.12899035432426967,-1.0021549815419313,-0.38852491597221717,-1.1980158993592367,-1.3315294544923901,-0.7657598743713723,4.246488668425603,-0.6991198729247063,-0.9814024728422117,-0.38629083558781674,-1.0952701126881255,-0.8812238795287763,-0.4055487581377276,0.012633407578572217,-0.4648482812106348,-0.3655050588019447,-0.21410142552171083,-0.4593731519882195,-0.6279111785137503,-0.30914563590293925
625,52.26638888888888,4.23718242981723,0.04032366468079951,-0.9778942816797791,-0.9415469401811285,-0.7375251118986119,-1.0878522417441108,-0.8004095314614127,-0.3397541435056206,4.222344607947579,-0.10744845504764569,-0.6817219832873801,-0.8403130224788883,-1.162093229851393,-1.3871687718676964,-0.7694032102896183,-0.3005288615675933,4.274789744192482,-0.14125109848983056,-0.41374642640005066,-0.8695269095107974,-1.1502082213199756,-0.9685422885080992,-0.7371198716325824,4.378459571321716,-0.12989454088693614,-1.0022687422860708,-0.4107180852830042,-1.1952319891674534,-1.3038868546975053,-0.7706616582465053,4.306756840795178,-0.7000770555064046,-0.9922024562012655,-0.3628763129650295,-1.0968914194690096,-0.8923182650359414,-0.40276446529827364,0.007960302953813848,-0.4612838176302821,-0.3790095814685924,-0.2353515822032826,-0.45987679990247415,-0.6369771007043836,-0.30661814637123186
626,52.34972222222222,4.304257429863874,0.011487312976266328,-0.9799963339925095,-0.9511133994194066,-0.7505555349072175,-1.0877869894911405,-0.8052921726704793,-0.34103828214868537,4.2862049876815735,-0.11069951196622767,-0.6910277654293955,-0.8355999022198101,-1.165375805937515,-1.4062127335353427,-0.7775967657278865,-0.29547433218192803,4.328832512646546,-0.15457405249086076,-0.4068937905395128,-0.8780340227805052,-1.148278657998516,-0.9686646027891554,-0.7465744367834304,4.443872236214226,-0.14187082151865704,-1.0031165367650208,-0.4021569432101425,-1.190911771819757,-1.2824190979101817,-0.7822981169429348,4.366795504206262,-0.7029693190154851,-0.9987485497009021,-0.3505546891093283,-1.1046542712053933,-0.8999435697741099,-0.40349909887260094,0.0006408317876257247,-0.4592166264290463,-0.38604314795484135,-0.26421322476020315,-0.45523178758124944,-0.6511376959164603,-0.2992088068487151
627,52.43305555555556,4.373874329580046,0.00456603764828465,-0.9796765099407114,-0.954824728602649,-0.7675634480239495,-1.0902908610805655,-0.8111251297475,-0.3473685630027711,4.341013311121044,-0.11442299405088548,-0.6890724536462451,-0.8426028574776124,-1.1716043887325855,-1.3937265019468674,-0.7847245024598887,-0.29930235110507974,4.384028717153772,-0.16458210315109778,-0.3765753185801489,-0.8804921426409233,-1.1482953244590797,-0.9635348002496613,-0.7543562908866215,4.500248938018613,-0.14671960069827955,-1.006698696385992,-0.43644121018108406,-1.1866557053309754,-1.2365260593064322,-0.7856695661574795,4.423403803171423,-0.7099969548933072,-1.0164412005122778,-0.336126055821791,-1.1097590316026418,-0.9009001558355001,-0.4003525058329991,-0.0021252477408860698,-0.46004703165856625,-0.3940058365741374,-0.24008680922329365,-0.45743851375399375,-0.6587934131683233,-0.30051753553659794
628,52.51916666666666,4.433832229860892,0.0015593840882747456,-0.9749351286886455,-0.9566811806383961,-0.7943487272103367,-1.093764229537077,-0.8131087045748948,-0.3487449862465547,4.386168737649044,-0.11881932401798351,-0.6868562958100112,-0.851922255489474,-1.170179377953569,-1.3737103288335315,-0.7809866778711496,-0.2978128790674669,4.4323774338215,-0.1756756695452587,-0.3589909020754831,-0.8797015292913161,-1.1422585616570617,-0.9649532079487112,-0.7594658091863249,4.552788746050683,-0.15124128473619702,-1.0088155533273,-0.43577060699711967,-1.186864250690802,-1.2130076123705174,-0.7925763225859364,4.477980874681781,-0.7127602555743775,-1.0196808567057394,-0.3421905053666327,-1.1114060651734898,-0.9061883858672197,-0.4055245324056251,0.0022618206188074878,-0.4625753583471467,-0.40449772540256057,-0.20157279564768446,-0.450897379607122,-0.6617447036315771,-0.3003442498755008
629,52.6025,4.480330224285584,0.004066895707600299,-0.9607725099039139,-0.9600830086515888,-0.8065112462363042,-1.0930074679831345,-0.8172431996441909,-0.34716755324313503,4.435270419448051,-0.12768892661977602,-0.6779795407053414,-0.8543584646003283,-1.1687011741212907,-1.403164467504716,-0.7893835501050326,-0.2972058770848276,4.488477731214633,-0.18445517238067322,-0.35654043202257724,-0.8856624422442221,-1.1399687108083332,-0.9623201529884096,-0.7563033681510194,4.602890721793238,-0.1516362817743528,-1.0110674405383662,-0.40314485483338713,-1.1645378718637893,-1.1588636288949452,-0.7954187039230836,4.532525848207017,-0.7082595144863499,-1.0286679672508285,-0.3433481304712077,-1.1101957372380375,-0.9088086230712682,-0.40501502407050405,0.0030017911886538657,-0.4542019324997576,-0.41331889227882196,-0.2102716481128171,-0.44520878878402104,-0.6801920206310867,-0.29388886654545887
630,52.68583333333333,4.537167399117324,-0.00851188606243334,-0.9593889737574527,-0.9700304659845662,-0.821250876680164,-1.0996209496389597,-0.8285289180560258,-0.34783626654004757,4.474917501499968,-0.13203222864440547,-0.683442438029451,-0.8593118542628603,-1.167570178560442,-1.4236891728479255,-0.7865153780627414,-0.29568130645821844,4.527928670355635,-0.1941210339972791,-0.345423798862034,-0.8895751403254567,-1.139826113389243,-0.9664359625138705,-0.7622693454734923,4.650553918896083,-0.15850500178623983,-1.0128546917397203,-0.4641636752388698,-1.1658770357893484,-1.116293978980472,-0.7981970288626761,4.589237845695369,-0.7124950260500286,-1.0370029820162756,-0.34099902432600715,-1.1129284139237523,-0.9039612312045343,-0.40362382556153203,-0.003705583637976847,-0.46072708109803295,-0.42486941480426377,-0.21498383472244273,-0.4207731473850427,-0.6927358196449787,-0.2897513014659181
631,52.76916666666666,4.5919428333033405,-0.020177421770578054,-0.958184840923543,-0.9719238061970694,-0.8289674879286189,-1.0950050478225397,-0.8369661635201433,-0.34655112986925296,4.522509121586138,-0.1402496589159064,-0.6810452383921219,-0.8661827950375076,-1.1685867933995757,-1.4492847013287855,-0.7825824214033186,-0.2852391287740159,4.575129304724529,-0.20407367836762982,-0.3660408924779963,-0.8920398816741109,-1.1362311111366192,-0.9673009637132172,-0.7659641200708416,4.698777383176025,-0.16604785657690013,-1.0161776414229962,-0.477226790136393,-1.1810822123817557,-1.0634985310361047,-0.799511617097451,4.628515981573626,-0.7094670856793639,-1.0464863517700063,-0.31554328058465986,-1.1154044621654666,-0.9060465745788016,-0.40475078086647165,-0.011660553396294094,-0.4677511321002722,-0.427949370342862,-0.2515098276046225,-0.4259908639675095,-0.7027765583046421,-0.2903314697957392
632,52.8525,4.641655598474893,-0.028930173945641888,-0.9569604325798029,-0.9751632830662366,-0.8362609471767615,-1.090160135949627,-0.8391552403553961,-0.35371214814714724,4.564844410287327,-0.15054164829420202,-0.6851881933156998,-0.8683716585924638,-1.1695514215711103,-1.4601513109910407,-0.7819849405436454,-0.29207930590391534,4.615878680258896,-0.21731353109688523,-0.3805916021981457,-0.8964569237425521,-1.1379840460477655,-0.9691154838175826,-0.7725880720844747,4.744360152616864,-0.17466525978292574,-1.017036624850934,-0.5607339218226256,-1.1927538745301463,-1.014077151779098,-0.8071627893191222,4.678559362747139,-0.704175989781455,-1.058518528179138,-0.3161809933639361,-1.1136242497053823,-0.9230650180607418,-0.40519573322695357,-0.006263369550084833,-0.46407441444143926,-0.449158836021224,-0.3130501029117302,-0.4164623495457127,-0.7115146963947258,-0.2890292859331935
633,52.93583333333333,4.686304758947265,-0.03637060709649168,-0.9509160704071908,-0.9771491505866081,-0.822931119428078,-1.0982865875337395,-0.8472964534897468,-0.35571932747455143,4.598322490983735,-0.16350862967510538,-0.6954715552350976,-0.8690788177036715,-1.177864466811327,-1.4462892614565597,-0.7703231966584436,-0.29460180000492936,4.654375835353882,-0.22704101942282007,-0.3706758167937036,-0.8928265232964216,-1.1398852603804643,-0.9754798501011065,-0.7695415828801071,4.78450125736941,-0.17695762687245528,-1.0204319780573798,-0.56908479296808,-1.1784924980985156,-0.9800297062349549,-0.8191508672183838,4.711567088599814,-0.6996220357565504,-1.064899963809978,-0.33411225724374016,-1.1087881450930677,-0.9262169270719189,-0.40415852513847894,-0.011314285491716449,-0.4676972580331633,-0.43109788872858934,-0.328205140820448,-0.43478801759091457,-0.7195506958531395,-0.2834446635159661
634,53.01916666666666,4.73488937171977,-0.042099187712049034,-0.9566520765900063,-0.9920816629701252,-0.8401778674944427,-1.0925847761861611,-0.8473901084602649,-0.35677267513671773,4.6337424798549876,-0.16595103799031974,-0.6952955774977951,-0.8739046462548302,-1.1795263336603723,-1.4546988139253307,-0.7671974516802744,-0.2970065735193925,4.6828198008621875,-0.23025657221581736,-0.3732934244794304,-0.9009489364146375,-1.139335096652974,-0.9775943898809412,-0.7746250350477663,4.822199719751462,-0.18512537514517824,-1.021764037847288,-0.6370791266171163,-1.1624985619257222,-0.9313560577374265,-0.824676173484909,4.747138250994112,-0.6958055219980456,-1.0718311121280306,-0.3665371672671156,-1.1112965176854561,-0.9261026675887868,-0.40123899835041654,-0.014413556542133537,-0.46981999376373745,-0.4235666051168301,-0.31117542553177224,-0.43676828403134293,-0.7196850207710545,-0.28057751542115444
