,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA1B1C1_rep2,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_Wilde_WT_rep1,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA1B1C1_rep5,6803_Wilde_WT_rep2,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_Wilde_WT_rep3,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_Wilde_WT_rep4
554,46.33055555555556,-3.2758221956668176,-0.7120402559521495,-0.28296188873549244,-0.40178405176215626,-0.525432270853546,-0.33184149589849304,-0.08358198889183047,-3.233083474398193,-0.689496346803882,-0.539921422596557,-0.48374399774726723,-1.146464175126777,-0.33335788576479636,0.022504263021566256,-3.7424542933991507,-0.5851999652811801,-0.40012562133207097,-0.5205566460366546,-0.27259546863094497,0.012518138951392206,0.1950354544002652,-211.37484758148076,-3.343491222418568,-0.6532270437756345,-0.4287069208589559,-0.7588069528593475,-0.41948262758450366,-0.2605108651316402,0.1519649645324339,-10.18328839431739,-3.257808268980539,-0.641823752161671,-0.4572635386957541,-0.5713370464368155,-0.4363230169953074,-0.3496250410291362,-252.89566735849309,-1.1668341055672382,-1.1419773767391508,-0.5581252564454787,-0.35481279676774435,-0.7088937571006289,-0.828349516716455,-26.49821827992774
555,46.41388888888888,-3.182134004530382,-0.6977791280592927,-0.27683615510936266,-0.3997388293302743,-0.5100183906734055,-0.35325608531747255,-0.08036798407684576,-3.1396202652916836,-0.6822695346157956,-0.5289933565182646,-0.48741465452958377,-1.1572850620976536,-0.3348296626914944,0.035530407243211645,-3.6768433504031224,-0.5778829567345602,-0.39630355074974144,-0.5087814074437218,-0.27963284743356376,0.018080630656133533,0.19354505989398027,-285.53655224769955,-3.2448265407043344,-0.6451228270261964,-0.43164902025559737,-0.7501146197820228,-0.41707449783457434,-0.24722523812155311,0.16250147596168837,-11.051397398702157,-3.1632367941365502,-0.6361330088677473,-0.4649252870139651,-0.5604195519347531,-0.43491355022782796,-0.3579076703564664,-252.93481397267664,-1.1433110969474771,-1.1599997273752796,-0.5609547325965577,-0.38343592894075423,-0.7305361732542809,-0.8026602589598302,-26.151055985027085
556,46.49722222222222,-3.0887694027557053,-0.6922004902069008,-0.2730322940492501,-0.39900105860109936,-0.5019360734543501,-0.35977995813364483,-0.06877397769621171,-3.0430670079643543,-0.6817207407066058,-0.5357300455139257,-0.4909687413266533,-1.1445771563347766,-0.3401845637254413,0.04533020486600577,-3.5820160117626094,-0.5710183977420271,-0.39333448065775084,-0.4940772877793537,-0.2807399661371704,-0.0027980381080196584,0.20460205796525988,-292.60820347643266,-3.1450618526946656,-0.638880553254592,-0.42928292035515137,-0.7676091360331722,-0.414967219608929,-0.24547965126838614,0.17460356416947415,-11.734386121167438,-3.064376843375377,-0.6716536946869542,-0.47193500121769094,-0.556017562693121,-0.42719617142557764,-0.36350246578731293,-253.09507253515935,-1.1350075687440844,-1.1715326054029362,-0.5774518125305577,-0.3799139109419788,-0.7390680443655157,-0.7952662638104708,-25.56748651025824
557,46.58055555555556,-2.9963290663249094,-0.6883043930810944,-0.26334993893560876,-0.4029706478784113,-0.4807850732331054,-0.3638130166252158,-0.05479987642156704,-2.9468243340071343,-0.6774499749096321,-0.5321313387337314,-0.4952061278891346,-1.1631397142705509,-0.34082248736588916,0.05390378023535646,-3.458772644417758,-0.5638062973880666,-0.3820182373614631,-0.48164424833700104,-0.2795166788951394,-0.004317382938146909,0.22500647721547573,-296.11261421006304,-3.050397841885461,-0.6321002247286349,-0.4286085245009138,-0.7612897609233951,-0.4053606197034634,-0.24607371728414643,0.1910713409122466,-12.695063171444893,-2.964429100360947,-0.6439854411505531,-0.48469261577775236,-0.5531310563416617,-0.4289707297456892,-0.3730094249410542,-253.11865609706646,-1.126923241614821,-1.1835758615814853,-0.585816509722165,-0.44324694392611963,-0.738889277048816,-0.7811669337756915,-25.070722064462974
558,46.66388888888888,-2.904813679399867,-0.6858908837228758,-0.2565887196475866,-0.4034475013318008,-0.46316513831828,-0.37415515879356054,-0.04404559135669575,-2.847892883186215,-0.6658572433568337,-0.5261970837980716,-0.4691266797910054,-1.1685719843873448,-0.338943328165707,0.056451253276323145,-3.3443136245798097,-0.5614466613390814,-0.38195464567143345,-0.4706822464401843,-0.2877628365503261,-0.025676915120864,0.22855834179746798,-302.4055975546304,-2.95043520053663,-0.6203818401774724,-0.4254257319736285,-0.7705557482395656,-0.3974545208139398,-0.2508070427864163,0.20830491304967474,-13.646636974301806,-2.8645942570074725,-0.6409278791548048,-0.4925980593882463,-0.547160005261962,-0.427037070406953,-0.3764285410812773,-253.23537782057895,-1.1352578337345376,-1.196329342941027,-0.597448834387214,-0.4350352268976822,-0.7505997740796039,-0.7721616722775693,-24.695974773485673
559,46.7475,-2.8060239343222064,-0.6813600055281303,-0.25854826256302677,-0.40163151899667077,-0.4552760112903588,-0.3662062783632227,-0.038311038037532684,-2.74507330344304,-0.6585425484788145,-0.5181271267975309,-0.4693302584295622,-1.1794732072174843,-0.34134697673138037,0.06977273949361944,-3.225839337731104,-0.5535394918433925,-0.3793435289034056,-0.4597912354424928,-0.281278286635067,-0.05647614163233344,0.2324576714155363,-303.7693667798317,-2.8531746296720892,-0.6147253947915884,-0.4335344379914886,-0.7544063462448296,-0.3908487415359809,-0.26167922829835216,0.21890438254464223,-14.53231576954105,-2.7690730134794537,-0.6332806389609653,-0.5060512549665408,-0.5429043765874544,-0.4329950346898176,-0.37555980311578546,-253.33045097893347,-1.1084110607951767,-1.208192892782395,-0.6057487934826874,-0.4314789567109888,-0.7601994343942449,-0.7636498836529549,-24.350256680173377
560,46.83333333333333,-2.7051605316133087,-0.671511798247624,-0.2542281905584675,-0.39972259677423955,-0.439917429001709,-0.3677662647819169,-0.024596136432149536,-2.650966250894311,-0.6487058890048165,-0.5125213122928933,-0.4498167210254206,-1.179442615343263,-0.3404333197230115,0.07926834997161705,-3.1671501786250777,-0.5474847877312348,-0.3683847088783119,-0.44957116472758196,-0.27926287337117905,-0.08271456513825842,0.24310448132544926,-305.0071353190209,-2.750816839079765,-0.6009308802228029,-0.43513453371013777,-0.7518407976786019,-0.3875430963650751,-0.2558898682486841,0.22946984646323793,-15.46530761200114,-2.667666078191678,-0.6298433501952856,-0.5198521196532813,-0.544764132203414,-0.4324444599363876,-0.3812031955965916,-253.36268895642252,-1.111582636005767,-1.2247663506771556,-0.6143163907067164,-0.43337832807016596,-0.7588881530900443,-0.7550309731534649,-23.953579744375745
561,46.91666666666666,-2.6002241799743055,-0.6623462979870067,-0.24982812300913984,-0.395920626431535,-0.425489122576579,-0.37523500322052755,-0.012100810940770144,-2.555772389831982,-0.6455472599627268,-0.5033794833151383,-0.4559859206225132,-1.1760794333969333,-0.33660223985431703,0.08933819137434085,-3.0398465512862645,-0.5400825444147622,-0.36227800592227366,-0.44202197970917856,-0.2833164376699585,-0.10699168399388259,0.2544987823344376,-306.1751167692088,-2.6461625473115937,-0.591198284584273,-0.43142590622266763,-0.726058339756573,-0.38993739569657293,-0.24983855097172003,0.2418013969747674,-16.32342037155617,-2.57117416780922,-0.6530156418490141,-0.5274005648123858,-0.541139228746962,-0.43378517955042534,-0.3869586987199262,-253.54110524839416,-1.1105722700924312,-1.246249552467608,-0.6225516264985789,-0.41053353352915184,-0.7652658214252511,-0.7457043469454878,-23.758355842945072
562,47.0,-2.500015596286084,-0.6554635372068095,-0.24114767578897234,-0.3992254956013989,-0.409990817411096,-0.3762123745731053,-0.006824990395762879,-2.4566923927232676,-0.6424666526790719,-0.49590148136544215,-0.4604377060880921,-1.1975828780607138,-0.3372536158926337,0.09998236594546965,-2.911328869010296,-0.5381327538880449,-0.35282323886660094,-0.4291436218310749,-0.2788388171321833,-0.1279069922439912,0.2630405808011971,-307.60252489106347,-2.5484124816835196,-0.5893275924504916,-0.4292084385596189,-0.7240582041707031,-0.3840314458256876,-0.246124858707339,0.2418991213517436,-17.326461733115853,-2.4661980072474394,-0.6489971422783971,-0.5366964960310481,-0.5402296176070639,-0.4274170229973493,-0.39742628832622934,-253.5917134612523,-1.1073796712983786,-1.258242330266786,-0.6310544980387034,-0.40094476349169283,-0.7709323268190547,-0.7074694121101821,-23.383596769736307
563,47.08333333333333,-2.3905355056092805,-0.6430635447224456,-0.23098646127058675,-0.39983708778248805,-0.3804222331732673,-0.36709825545687397,0.012431391938359128,-2.355726940210637,-0.6376640547790213,-0.48768714641517946,-0.46057192211272874,-1.2309521580667844,-0.3431873226589104,0.10700097150833614,-2.8139975543638966,-0.5364354047270696,-0.3482202250477928,-0.41993602856713397,-0.27582984604810745,-0.12745997962291358,0.2751298786358881,-309.31937360890976,-2.4349673782754975,-0.5809187848572861,-0.43408200968898253,-0.7082396170892244,-0.381625048947497,-0.23614836760099872,0.25796310196989436,-18.339839196625487,-2.3603383296719866,-0.6587874792046763,-0.5555398131197364,-0.5370352449245309,-0.42253981580423616,-0.39840593590015605,-253.72072731245663,-1.0962045453839098,-1.2665445124584573,-0.6386249992486615,-0.39921220621134423,-0.7782875528515871,-0.7021255766434737,-22.93811423560703
564,47.16666666666666,-2.292784641184287,-0.6351463457042134,-0.22454408832529982,-0.40295528233926814,-0.3579830838029796,-0.3650925182122261,0.026668398364935626,-2.267676721111818,-0.6397394501863857,-0.48233631690592194,-0.43338840921031074,-1.2325864741972827,-0.3434032310277157,0.11439410146593133,-2.6972530391848935,-0.524590482089741,-0.3452687803075384,-0.4189991334212865,-0.27288935539746995,-0.10705013155451797,0.2815666733001364,-310.6416770107297,-2.3196279819314887,-0.5787718393018229,-0.42984649451619816,-0.7098017991566403,-0.37891800315694235,-0.22590864770372884,0.27559341630815404,-19.30536007706602,-2.249995876498796,-0.6657862797140854,-0.5685304101121922,-0.5361560515920178,-0.42515337955981924,-0.4024976085705715,-253.84376063052247,-1.0812465956264166,-1.2791559236971215,-0.6376631207911783,-0.35393604779147336,-0.774931379263922,-0.6728722494560619,-22.41031986841746
565,47.25,-2.1919637444312476,-0.6283119616772894,-0.21782016232312362,-0.3981799545020204,-0.33067307751200314,-0.359795030902723,0.027286086755162104,-2.17754243241979,-0.6264928191236168,-0.48524882974943595,-0.4430870037180449,-1.2336850192843154,-0.34170120792723385,0.11696184480089897,-2.5898957645822067,-0.5227979677158796,-0.335768718992714,-0.40593286592752936,-0.2652171728494874,-0.09667692915221653,0.2883509578070299,-312.12884934816236,-2.214795046259465,-0.5754867297426027,-0.4255017638841547,-0.7025439654937279,-0.3767101024488261,-0.21900526297213385,0.28279013694867194,-20.275431504453977,-2.1435713973940893,-0.6537931702578613,-0.5768681752654305,-0.5321919732540239,-0.4288575319144878,-0.4043012691105583,-253.93542735502092,-1.0647055228203781,-1.294276384908012,-0.6447688500701253,-0.3467164721852528,-0.7704636819580748,-0.6445088403734096,-22.045225213030434
566,47.33333333333333,-2.0846735649500596,-0.6213604105217366,-0.21421428513276358,-0.401510975366839,-0.3164919167839862,-0.35680565731509534,0.036884510548089056,-2.067124779302792,-0.6219241381118098,-0.4812245203276877,-0.461467537796459,-1.2184469782099479,-0.3442811163392647,0.11950428607553845,-2.468526180935851,-0.5114578399272229,-0.3291198539553858,-0.3897371516499319,-0.2744131227628577,-0.09153984921896312,0.28928272072112454,-313.39710503650366,-2.0966693336314073,-0.569463426599463,-0.4242476845731903,-0.6856653256975344,-0.38440113671781656,-0.2134377712683942,0.2851533315768072,-21.145660423841505,-2.0390656502743774,-0.6444077766522323,-0.5879529910597427,-0.5353429403068942,-0.42765208658028886,-0.4060168759374069,-253.92454153657883,-1.0807810252773646,-1.3163057132870966,-0.6527421712305193,-0.36235366119566903,-0.771684332997002,-0.6186347601357555,-21.801241731311464
567,47.41666666666666,-1.9809148605203721,-0.6134917064724943,-0.2159260551216211,-0.40194821189562735,-0.29343929837445737,-0.3585242569592423,0.043863718750617814,-1.9782244751043163,-0.6140333799706996,-0.4772632224928379,-0.4657298394293951,-1.2350715279062103,-0.3445428152992255,0.12842150543180225,-2.374544747896945,-0.5007700736274248,-0.3215219965528081,-0.37921191218262973,-0.2770770261857603,-0.106238364247253,0.29096194615843723,-314.81105865470676,-1.986451615183305,-0.5631018967535777,-0.42288411930109127,-0.7067650838413808,-0.3765908917584431,-0.21320572436026675,0.2946830629811323,-22.330653595316342,-1.9208794013064563,-0.6402297240784232,-0.6029847341986931,-0.5334088778988184,-0.4235368533309288,-0.4116443831126254,-254.01211733687876,-1.0392727988260373,-1.3174437223010762,-0.6547830651585287,-0.32924779447551106,-0.772393200604601,-0.6006494203981024,-22.87318080212866
568,47.5,-1.874488397101587,-0.608505860119392,-0.204155067155793,-0.4002915269161059,-0.27451491331082317,-0.36675068506823655,0.048223755937506614,-1.868042241343113,-0.6218205138186641,-0.47176476856724503,-0.46807373242401695,-1.2303578373550943,-0.3468861598961486,0.13791357859130043,-2.2503519343876994,-0.49133464030205654,-0.3159749566474261,-0.36455706514982433,-0.2800087008558523,-0.1047719424191239,0.2965886137864515,-316.24112494538167,-1.8763426708151565,-0.5630021035474555,-0.42041092672309444,-0.7004424384748582,-0.3746791492651005,-0.20250866792107894,0.3075793890534281,-23.370617594001832,-1.8034134249074079,-0.6252586370826602,-0.6173632756091219,-0.5277897059298295,-0.42271163800176575,-0.4191837403419306,-253.92516902865898,-1.0467805368121468,-1.3254902216873847,-0.6636915094814704,-0.33039904952738386,-0.7655901491657113,-0.5745522337302246,-23.27645372135278
569,47.58361111111111,-1.7667949488328598,-0.5978028784071343,-0.20130091260006924,-0.4047407791218064,-0.245918446892377,-0.37968479259831434,0.05536466225136832,-1.7633788077131896,-0.6184855050727219,-0.4491289893434664,-0.4682990364108047,-1.2451050675885544,-0.35131100127268516,0.14418057685529703,-2.131948218601422,-0.4877515080186069,-0.3076785426068721,-0.35557252420579083,-0.28000796120027127,-0.09314004760615421,0.29776269882411494,-318.02671881479546,-1.7649432891909693,-0.5503640067849436,-0.4176279614318861,-0.68129658262383,-0.36826568683204414,-0.2019461415297354,0.30304236278868735,-24.393358810056966,-1.6908685037446034,-0.6182941395761601,-0.626288480441143,-0.5256853390518053,-0.4251762424898192,-0.4216348929752554,-254.15711099571357,-1.0285039300985326,-1.3408450174541895,-0.6696674785678045,-0.33460760170370085,-0.7654750392261138,-0.5439426136166661,-23.52887170185725
570,47.66944444444445,-1.6544352980330999,-0.5869827646353134,-0.19796317931793356,-0.399495823072071,-0.2374495786902851,-0.3759264262288865,0.05608647340266924,-1.663434912083809,-0.6216283154485347,-0.4445557140842551,-0.5042055668435591,-1.271112371688506,-0.35261718662509983,0.1580225671047074,-2.000534088002518,-0.48542064142648056,-0.2986325613039673,-0.34825819903486965,-0.2816746183356371,-0.07294213936946209,0.30628417204184066,-319.3894553328722,-1.6500542677387604,-0.5479875627312241,-0.4151350739576003,-0.6577267037904309,-0.3691502779533943,-0.19711767867071553,0.3132720322851137,-25.339683448676304,-1.5838454287356998,-0.6163358548351381,-0.6405602080681434,-0.5300956866684687,-0.42093046475376417,-0.4227977820067458,-254.07495773289227,-0.9810426670651256,-1.357307911880393,-0.6741109435271437,-0.3364736242066824,-0.7778477274925348,-0.5156199744567411,-23.75584587351809
571,47.75277777777777,-1.541210235200966,-0.5794455184584013,-0.18894145167156767,-0.3985565091920569,-0.22190798254759853,-0.38787542836253175,0.06578922066972877,-1.5540113004994875,-0.595848902960405,-0.43404477052255863,-0.49099313499939623,-1.18217889478683,-0.34800455920327544,0.1660396118001077,-1.8853100393264892,-0.48034200175699965,-0.2892368181167234,-0.33921399535146995,-0.27580848006804837,-0.08977767295971306,0.3021529997615038,-320.88314973319314,-1.5354764126505565,-0.5372727241128148,-0.4111321107678213,-0.6561319839530679,-0.36693269202313616,-0.19742280673407203,0.3164684407441232,-26.579797530090026,-1.4713449990486427,-0.6121834055008072,-0.6515783120867862,-0.526620652935389,-0.4187740988139337,-0.43687234407475906,-254.1313238461006,-0.9847964336089458,-1.369078703515628,-0.6816218722102486,-0.3421972880883579,-0.7875080668326376,-0.5187837315645332,-23.99118728321399
572,47.83611111111111,-1.4277205590148712,-0.5803911358857518,-0.1960353105218458,-0.3985226837727345,-0.20549332657924718,-0.38733163712499663,0.07187293089872054,-1.4527087271800032,-0.5865472219212768,-0.4213959848615276,-0.4896615479787539,-1.1081037740653659,-0.34227295831071014,0.17583176898172526,-1.7694765785799373,-0.47451554682340286,-0.28389111692833924,-0.33563981490006733,-0.27880935089308473,-0.07804609931711001,0.30556914385644734,-322.2862174129964,-1.4222105388823891,-0.5264194401175694,-0.40901891426758197,-0.6679115995664235,-0.36681269433511426,-0.20646104701543544,0.32463162647034416,-27.742506889563906,-1.3539680221016628,-0.610636413579374,-0.6599426403170089,-0.5174601367599793,-0.42250693475231577,-0.4418585114618657,-254.24242405229975,-1.0013649131441023,-1.3775571871802628,-0.680000229209025,-0.34097876225056967,-0.7814559062750271,-0.4980333011688922,-24.110506894826248
573,47.91944444444445,-1.3153670763329839,-0.5714196092816031,-0.17464433322833672,-0.3941941889708852,-0.1956052731720383,-0.3878948863651998,0.07713762650367512,-1.355327954520385,-0.5879232229427374,-0.4124091817745035,-0.49201060870538577,-1.0834861387559198,-0.34002221930452003,0.18639909226944412,-1.6624342210405558,-0.4675412310208449,-0.2769952601272041,-0.3223355554552111,-0.28207703199580625,-0.08214686507140004,0.29733256175147504,-323.63927393317704,-1.3066574701543057,-0.5268276563946801,-0.40999532279936546,-0.6596647215614442,-0.36899004608304037,-0.20343191471600897,0.33016162287161455,-28.917217177399372,-1.2363153135632776,-0.6242945004420439,-0.6750530348020204,-0.5264140318014952,-0.4239287587125563,-0.4493562120948509,-254.27967317950674,-0.9949477866017961,-1.3895431539653993,-0.6754459758565293,-0.33261821344496484,-0.7808910910092544,-0.48056810041344394,-24.27881558923882
574,48.00277777777777,-1.2079506021932216,-0.5779309273650728,-0.18236809364930612,-0.39297086280910554,-0.17904347898466377,-0.38536500565522763,0.08018332546647497,-1.2434697530909204,-0.5693768529350126,-0.4066841844050283,-0.48904011592636715,-1.0781251101402578,-0.341452173595438,0.187541630862801,-1.5241834912571361,-0.4604190053263991,-0.2733490486068939,-0.3177011108215137,-0.2878113212507514,-0.0858794125418699,0.30204320642285887,-325.0565350182873,-1.1872180389503577,-0.5234973150546743,-0.40786117064310246,-0.6559905153453556,-0.3696645043604877,-0.19673491894257092,0.34245845845898404,-29.929533858933397,-1.1219876973522949,-0.6081572868250147,-0.6833093318083088,-0.5194822264710384,-0.42263935289995924,-0.4477653695447107,-254.4204861667943,-0.9869447324303169,-1.4044363912328715,-0.6751590702269636,-0.047315806273004024,-0.7920134623858082,-0.462587547356578,-24.371924164338292
575,48.08611111111111,-1.0944719598132564,-0.5679250752101639,-0.18120616214171226,-0.3868525391758033,-0.16700759494769565,-0.3875418202903358,0.08201004133685769,-1.118534901637156,-0.5647080551069729,-0.3950208143668392,-0.4893498642120874,-0.9480198015501087,-0.3429626486478101,0.18945942954098796,-1.386324923049572,-0.4535488172990537,-0.2615522817661775,-0.3077363708336597,-0.28041201322194004,-0.09004317973734988,0.3077010263983333,-326.4110165565364,-1.0596930865186045,-0.5180283546694135,-0.40961628801617445,-0.6544881408016513,-0.3666358221608931,-0.19536956270747335,0.35212215684671133,-31.152862214538594,-1.002186005637805,-0.6136243928294858,-0.6917113618256326,-0.5288646039315565,-0.42163849558148464,-0.45088590302665477,-254.49907806429084,-0.9529554265950431,-1.4222366826152484,-0.6853394671356825,-0.07267170318595462,-0.7980228579161206,-0.430891060971454,-24.50424333501389
576,48.16944444444445,-0.9879319805905117,-0.5638020342457613,-0.14715810556120762,-0.38803904782519744,-0.1524972662635839,-0.38962515128895053,0.08481778323241468,-1.0073241870798881,-0.5455167689661294,-0.38981889174387063,-0.4867396439562577,-0.9175693183671643,-0.3489534679796028,0.20335252866285286,-1.2638590595088468,-0.45113061107971497,-0.2542047575090089,-0.2982412213563995,-0.2450788991628729,-0.10423760035621218,0.3061059657570978,-328.1571345997907,-0.9418834628711206,-0.5088207102720979,-0.4042605010734104,-0.6209567522900992,-0.36890374837755646,-0.18973534292864538,0.36035273675226887,-32.357407339623194,-0.8921110788391874,-0.6246954379216483,-0.6944589495670278,-0.5243610420978388,-0.42432596108574905,-0.45451772740010776,-254.5506640331805,-0.9609795425784473,-1.4361438080158324,-0.6937871181391848,-0.07568606448489353,-0.7909191112725642,-0.39207806114600297,-24.68458373315747
577,48.25277777777777,-0.8747315041021668,-0.5527617822556284,-0.1412234872621419,-0.4005302143773225,-0.1239121324066566,-0.391414815392668,0.09680655583859374,-0.889638404515173,-0.5368029303186341,-0.38267823509025456,-0.5082092413759067,-0.9379727580230802,-0.3428244511623958,0.2004209641668993,-1.166186452997045,-0.4435643273912072,-0.25090627224453327,-0.29921554428455316,-0.2440117670165312,-0.0792621037863687,0.3064579641298143,-329.6567053635733,-0.823390026783982,-0.5028743133572628,-0.4077936319070915,-0.617195498646735,-0.37206802780364,-0.18923175042958856,0.36015021199634,-33.44577414463102,-0.7715637656261096,-0.601570040932693,-0.7065519139688008,-0.526371413636523,-0.4239015198030279,-0.45666075316870325,-254.53725934570326,-0.9602167513800891,-1.4487575436086575,-0.7057019715351169,-0.09895904832070716,-0.7931020522884529,-0.4189479686829245,-24.829755907663536
578,48.33611111111111,-0.7582713781051504,-0.550804293378417,-0.1348018670975576,-0.39452586031802417,-0.12085182712312825,-0.3771106250662535,0.10297635940869254,-0.7668783572143253,-0.5391664712692835,-0.37819866143032255,-0.3619584385113819,-0.9198292099994722,-0.34617541382138733,0.2046647675712839,-1.0497076651473451,-0.4402499035382684,-0.2456566208870828,-0.289659217543008,-0.24621040141537487,-0.08451611510527347,0.303956956698613,-331.2363452270645,-0.6928136457972797,-0.49498909188077944,-0.4174154985469431,-0.6318035231838703,-0.37192840113216963,-0.19065826993937998,0.36251459150281995,-34.49236735504148,-0.6509449229185249,-0.5874478200588045,-0.7111900681905365,-0.5304955859660897,-0.4239649381852519,-0.46231488648029095,-254.64167938515476,-0.9422667215166162,-1.4670776618384935,-0.7122839723622759,-0.050090810694092214,-0.7873715069580448,-0.38970020529968885,-24.769570324429225
579,48.41972222222222,-0.6371524585361462,-0.5483295381076557,-0.1254928014191929,-0.3952258029989611,-0.10351597843108899,-0.37871238849764033,0.1067271897638663,-0.6594448566239102,-0.5420073202215128,-0.36897998625859896,-0.3599870132263481,-0.8449377558279189,-0.3532061676353904,0.20748396597382027,-0.9380232668640263,-0.43918727340755565,-0.2366555968561795,-0.2785721150867206,-0.24547458368134523,-0.11899905507992617,0.30000287419708904,-332.49907073310146,-0.5723551962151113,-0.4797649702598561,-0.4159259149601451,-0.628779963690089,-0.3660846049560377,-0.18701438009267288,0.3564458792988146,-35.40339151136966,-0.5314554158866754,-0.5897283928611661,-0.7263732196150898,-0.5343334212568637,-0.4225159787460092,-0.4668800291269338,-254.6443396458863,-0.9283291190217684,-1.4797039314208416,-0.7199330624006064,-0.04748150545555363,-0.7903272974365376,-0.35253419362853583,-24.750637366354315
580,48.50555555555555,-0.5153756095115885,-0.5397374832917587,-0.11849584307748065,-0.39542985563760513,-0.0809042086205097,-0.37641990959793126,0.11765903829312532,-0.535938722365753,-0.5365254018774004,-0.3686220235398049,-0.31329473920778916,-0.8490974690899615,-0.3551165203368375,0.21107858205197344,-0.807933838322463,-0.4335763674676437,-0.22470299207653627,-0.2723541069007174,-0.2428040918258625,-0.13751034016686323,0.2933956429102988,-333.6950985881788,-0.4608155631055816,-0.4794018693730361,-0.41812469105132377,-0.5997239524302407,-0.3515363717679946,-0.18569955342969247,0.3645440745146378,-36.700450969166184,-0.4108961179510853,-0.5878113762659543,-0.7391011698485961,-0.5392847764310126,-0.4215544000605457,-0.4703560785449077,-254.70565573330506,-0.9116036074463751,-1.4912361173419377,-0.7294491801711986,-0.0541312843054057,-0.7907692420400729,-0.34644935721646997,-25.037567333341215
581,48.58888888888889,-0.3973417033276698,-0.5330280921340205,-0.10761054142154894,-0.4013378273172419,-0.05521613425324355,-0.3818329880014033,0.12217189195333089,-0.42756078223693417,-0.5135206372376661,-0.3613245857088635,-0.31468138596600903,-0.7279074154171068,-0.35290627571177274,0.2120486340628659,-0.6964399689691259,-0.4306171127690223,-0.22099859697805074,-0.2658050590000922,-0.2549987005498297,-0.13184938251216569,0.28813518467475996,-334.9240456624476,-0.3419956403008082,-0.47209970656020106,-0.42241163266255394,-0.6060346161454541,-0.3494834299606583,-0.18531325639624235,0.36480917138382185,-37.94874989901732,-0.2920679107825705,-0.5644963865643458,-0.7471737147204585,-0.543349503162553,-0.42487995676576196,-0.4741429278146979,-254.7566433638739,-0.8786898478583569,-1.5002739808587506,-0.7330322609362959,-0.08264029679377433,-0.7850971552457299,-0.3550451205252714,-25.14097044229497
582,48.67222222222222,-0.284051620460327,-0.5400013241926201,-0.10163644229921848,-0.405749522986966,-0.04005136616302203,-0.3871514190654948,0.12006573326920074,-0.3091118722097941,-0.50839294360167,-0.36308748367088994,-0.29394671883462586,-0.6455666524908201,-0.3639752335998613,0.21179413584327478,-0.5395422575215825,-0.42670943294409797,-0.21354220049581385,-0.25972483343000496,-0.25205818124362733,-0.13061558995145606,0.2902214168784632,-336.16912898971634,-0.21569633039691624,-0.46585839562256626,-0.42478654157336215,-0.6109110760531282,-0.35012550382650776,-0.198654949343699,0.36104115924310326,-39.05449228654492,-0.16937168430223287,-0.5649830394125105,-0.7585906442833596,-0.543927447877345,-0.4256923995602194,-0.48024046566100775,-254.9089183651114,-0.8611874988427237,-1.5130172794989836,-0.7364822366992827,-0.07580869032059087,-0.7841108476915344,-0.32972090893148764,-25.260256827123264
583,48.75555555555555,-0.16530624956525658,-0.540857135380618,-0.08357308805700672,-0.4100647434616884,-0.027009509455455796,-0.38897499387081996,0.11854054033330653,-0.19159283643192004,-0.5093422345674167,-0.3559105268011986,-0.2888904989705815,-0.6548742300425316,-0.36052318989438126,0.2063150968096332,-0.43864131196849643,-0.4186532482071945,-0.20133359007010426,-0.2549132882656848,-0.24738230198711786,-0.13260836600989864,0.2884542524608593,-337.37176576745026,-0.0783185447540383,-0.45647784682268466,-0.42324921550072236,-0.6063524478469302,-0.34566231355788546,-0.20032408652901207,0.3700400225324322,-40.345281932406465,-0.049408336681461475,-0.5668709498316151,-0.7565517428132541,-0.5458184517530907,-0.42639147520413256,-0.4884485764527495,-255.1798966755918,-0.8330962165015725,-1.5302657670610715,-0.7407990362046986,-0.03483661013559827,-0.7860101261764494,-0.2916761487264339,-25.376436538736414
