,Time[h],6803_WT_rep1,6803_deltaKaiA3_rep2,6803_deltaKaiB3_rep3,6803_deltaKaiC3_rep4,6803_deltaKaiA3B3_rep5,6803_deltaKaiB3C3_rep1,6803_deltaKaiA3B3C3_rep2,6803_deltaKaiA1B1C1_rep3,6803_WT_rep2,6803_deltaKaiA3_rep3,6803_deltaKaiB3_rep4,6803_deltaKaiC3_rep5,6803_deltaKaiA3C3_rep1,6803_deltaKaiB3C3_rep2,6803_deltaKaiA3B3C3_rep3,6803_deltaKaiA1B1C1_rep4,6803_WT_rep3,6803_deltaKaiA3_rep4,6803_deltaKaiB3_rep5,6803_deltaKaiA3B3_rep1,6803_deltaKaiA3C3_rep2,6803_deltaKaiB3C3_rep3,6803_deltaKaiA3B3C3_rep4,6803_WT_rep4,6803_deltaKaiA3_rep5,6803_deltaKaiC3_rep1,6803_deltaKaiA3B3_rep2,6803_deltaKaiA3C3_rep3,6803_deltaKaiB3C3_rep4,6803_deltaKaiA3B3C3_rep5,6803_WT_rep5,6803_deltaKaiB3_rep1,6803_deltaKaiC3_rep2,6803_deltaKaiA3B3_rep3,6803_deltaKaiA3C3_rep4,6803_deltaKaiB3C3_rep5,6803_deltaKaiA1B1C1_rep1,6803_deltaKaiA3_rep1,6803_deltaKaiB3_rep2,6803_deltaKaiC3_rep3,6803_deltaKaiA3B3_rep4,6803_deltaKaiA3C3_rep5,6803_deltaKaiA3B3C3_rep1,6803_deltaKaiA1B1C1_rep2
529,44.241388888888885,-4.617888734280601,0.2816858146794721,-0.019796302517514575,0.5017282023323051,-0.028394743040062564,0.5604257645342526,0.26622047006663113,-0.005703610277448022,-4.6432107891001895,0.12677340568906956,-0.3251135687990783,0.3462639105162142,0.8302818956715748,1.5314476212771972,0.43809186536098754,0.10448577717067671,-4.21310920522946,0.10005163827654788,-0.3215809161466799,0.02555965341407594,0.45993529470414934,0.3143647208807257,0.5227135263762381,-4.548203429478444,1.0228186613575678,0.39488477063804633,0.5685772525011864,0.9573358061565296,1.0210030113227262,0.40929927332591753,-4.451930214065078,-0.0625773261269062,0.861408578462909,-0.36239221271150907,0.520677077513043,0.5720260332767086,0.05897570864898955,0.0615290551321577,-0.1400721846681668,-0.3854690636445503,-0.6234746680035888,1.1745803772480465,0.548783809779632,-0.10445590867853001
530,44.32472222222222,-4.456892397238196,0.17398885522468738,-0.39505466314944654,0.3750881630011977,0.060977592434331485,0.49377599232176667,0.5266184885396431,-0.10161649827581463,-4.343158985486051,0.21881957314862674,-0.29894268202385926,0.2575630600270389,0.12405504112022869,1.2353569449667128,0.5436592995507532,0.2910403917458631,-4.1861268231623,0.3945960961036487,-0.18390495379026867,-0.053794143663582386,0.2303306151021159,0.466698266576096,0.5500960959322487,-4.482653526799861,-0.014208046551126572,0.5906805287261563,0.21638462836237768,0.4865218597200931,0.5066897989093418,0.3892676556860588,-4.2620277174318115,-0.21271982969725672,0.6773663356491632,0.07845917948211284,0.36773762417586014,0.5903823456479333,0.0749722519502028,0.13023233353399902,-0.3802119327831511,-0.14315626372977935,-1.0647056039229672,0.9921028303188544,0.5453762327978033,-0.12590548829329737
531,44.40805555555556,-4.635901245322234,-0.1137585304173762,-0.37046293414648274,0.3383264272797705,-0.27982953741222144,0.4369922798157771,0.5968922776438635,-0.017580845798261677,-3.963111388815188,0.07082451571604552,-0.2028911395088884,0.6287762161284862,0.5177167324282971,1.7692133947837072,0.6191137196452268,0.15750742276147994,-4.359136742556745,0.12908812603462497,0.08362899418451468,0.15672899453217135,0.5006110938329412,0.3789149695323962,0.5173816983699755,-4.547085984743499,0.21872330079553753,0.4663701718322984,0.13411824800395852,0.5856743889099585,-0.14780259471536547,0.4491267928236662,-4.662107042597176,-0.40297425103248247,0.41321627650463666,-0.2607756935180387,0.3446874369652882,0.6386395104040421,-0.06916130314716623,-0.10109640418886287,-0.050422635780204506,-0.2609640606368237,-0.9959226709727393,-0.6003992073749507,0.4819069229143729,-0.12747759504416808
532,44.491388888888885,-4.434915478962271,0.008443392240204807,-0.3460213866039315,0.3614427630222567,0.13918378216006505,0.3300742633281087,0.6670415936666846,0.14640346008956107,-4.213068152050122,-0.0872119948975957,-0.33695910197621554,0.5199031173737156,0.19126664664788906,1.9130168697073935,0.43445494063244827,0.4838869367350434,-4.28213916700243,0.19352746490916065,0.28102098308217854,-0.04287125778022206,0.44077641481676416,0.2610145067979848,0.49457007536679676,-4.561500985941943,0.2216124720000811,0.7419534414188746,-0.2682215736732153,0.6947932168355999,0.8475257954021557,0.45887646344558086,-4.252168334272261,-0.19334078772133284,0.928958038831832,-0.010096879746467058,0.7115262284721816,0.466797217889999,0.31657512587516395,-0.15245721760660744,-0.07070452541615763,-0.34889255511048195,-0.9871259448863232,-0.5329259023793915,0.768375634594161,0.030827780992113512
533,44.57472222222222,-4.413935305903781,0.26059435570426565,-0.51173029212047,0.42443693786531206,0.0380174680825765,0.5730215790729373,0.6670661922864302,-0.13966346886242087,-4.313029435353949,0.3147098109829948,-0.261146731060417,0.7609435012083028,0.49470446002719315,1.0667672671391295,0.2096827767427805,0.19017899989881576,-4.205134307631471,0.19791384793431024,-0.4417289312361921,-0.25259522569537485,0.5408262617133458,0.26299655537810246,0.5116609673758052,-4.385898720860932,0.42445923383353706,0.5174300781770029,0.31936547785780156,-0.2861218363682303,-0.4273250640929476,0.4185164452594743,-4.312211744689483,-0.1538196383458869,0.6845912595340969,0.1304955722991426,0.4882537104799248,0.38485515789586516,-0.027818377718387074,0.1861498317819921,-0.30105783442443707,-0.43694184765799154,0.9116844945784446,-0.3054774236973137,0.524782120148739,0.27901065049944535
534,44.65805555555556,-4.252960941208219,-0.027305909498399995,0.03241007720193595,0.26730871922846994,-0.4033285605216956,0.325833863166545,0.3669658285723219,0.2042184779113706,-4.1129954060902865,0.1665897009970557,-0.41545418930862904,0.3718971039699144,0.27802984801043296,-0.36953551709815496,0.31479704144867005,-0.08361632180029581,-3.8181223831183386,0.22224700868441363,-0.07462069235334264,0.20755676637874196,0.7807603179219426,0.5348607922351012,0.4686541136257478,-4.370279387799097,0.177263351235374,0.5227998220268006,-0.883120283249908,1.9929290464582516,-0.34235520486362964,0.7480465149741813,-4.422237433602765,-0.294411002481276,1.0201155746155683,0.1510016136579711,0.25486959396464287,0.6928130196569189,-0.10234172991719687,0.2947246805495665,-0.12148279651522015,-0.4551120385494449,1.8105085636395226,0.3719460572115716,0.581126129736429,0.1570710249223323
535,44.741388888888885,-4.201992607253036,0.024742325178929225,-0.16360055124205003,0.2200578743135568,-0.22485438233810368,0.4985107516274721,0.5867402569845158,-0.46195059020798845,-4.002966238823328,0.2384274407481449,-0.1498816401806338,0.5027636608886186,0.38124248523807525,0.5241084112405923,0.3397975474646977,0.27250103729928915,-4.031103619680056,0.1965266791013757,-0.35765424329523704,0.12758439472078273,0.49057826658132037,0.30660689428814486,0.6955492521211415,-4.0946431928881095,0.2400245873134485,0.518062412117277,-0.8356785432170702,-1.4380543205000356,-0.13756465688118888,0.4474664482994124,-4.1922455682875235,-0.395115080695753,0.4055306191811162,0.11142119490606067,0.521373589095007,0.5606704918534522,-0.016994845964643564,0.4032672633402142,-0.3019796463752689,-0.1234032278173493,1.0593461744905066,0.8793443664303007,0.8474074113623082,0.1550089164657761
536,44.82472222222222,-4.081030533731596,0.03673878630287171,-0.08976245056110527,0.4326841701052219,0.3834399261394215,0.30105188037661296,0.5363892313739346,-0.06817056502383188,-3.982942115317949,0.32022279380372753,-0.13442924804868575,0.39354290608655185,0.21434204554672875,-1.5823010551778345,0.5846841067477293,0.42853114257388475,-3.9940782510760355,0.19075258949434573,0.07917047346841548,0.037487336296306725,0.4102797905697569,0.39823453841354045,0.5723461196420789,-3.9789903500926966,0.2627427033441369,0.5932175868263443,-1.158308988638239,0.9409278739670777,-0.432953448425117,0.5567760199460177,-4.262236323540497,-0.0959320745508096,0.7408360274365527,0.16175426615638205,0.3877654052323443,0.4184272626108995,0.008222359642093008,0.4317775128694477,-0.042548619668121124,-0.3318155152569921,1.188197235300684,0.31671732758524995,0.7536257108781506,0.18282433809541612
537,44.90805555555556,-4.080074957653327,0.4586831984601168,-0.5160758943672565,0.3851873733705306,-0.1984457093912037,0.3434568852369833,0.5259125049825034,-0.014441339523938767,-3.942923224539394,0.47197552169551715,-0.35909717819762516,0.6142345725782692,0.4873282019690487,1.8412359747353428,0.5194565304966112,0.5044740591144113,-3.927046518608125,0.2249244685399471,1.4358535160244439,-0.13273473124256632,0.49986457250510036,0.21974340144453966,0.6490444517444605,-4.0233210812104785,0.3154174587722229,0.31826508376076684,0.00898869351813479,-0.6001245619052531,-0.2785216060831957,0.5959750036258422,-3.902209881679971,-0.19686218660098848,0.6860314326884186,0.2520007770586719,0.2940447509306388,0.5160830194997263,0.14330997315197452,0.020255359924138214,0.12681004696615988,-0.3403490004262301,1.3470616502150885,0.4140647618456208,0.679780771982518,-0.22948269646245353
538,44.994166666666665,-3.909126123343501,-0.019424715742862798,-0.8025411567758258,0.3375672506593221,0.2294886389594713,0.40572540193381573,0.5953098304430032,0.059237192119513296,-3.8429097626536852,0.2436853839192473,-0.28388559682488373,0.344838392270461,0.3202006267339209,0.4647193904907447,0.6141146291524955,0.14032985172647378,-4.000008671120599,0.419042043282084,-0.45760505698383064,0.0069178704431303965,0.6193322947446346,0.12113316017136148,0.745643982759761,-4.017635615872176,0.2180486112109951,0.533204639756238,-1.233785184090194,0.2787881771433911,-0.9142691547514589,0.8350631720517081,-4.002166432545698,-0.1279056203940529,0.6511164673440483,-0.2078393232003432,0.6802113339364703,0.41363744953569354,0.15826808156014055,-0.0912992666373755,-0.15390388408929906,-0.07900378264558644,-0.4340606806457079,1.0413864879236863,0.6458723362206449,-0.2719121727210579
539,45.0775,-3.908184282443503,0.11241476432045723,-0.3091585124055403,0.21982356830396863,0.40724290127237356,0.21785706609470287,0.5845809597791206,-0.057134865450064395,-3.9529019330272015,0.2153521379348909,-0.22879467104049958,0.4853540959621372,0.4829589912663289,0.1781490800207614,0.3286582123986215,-0.023901415069534627,-3.8229649650001702,0.4731050391322437,-0.6412051863567078,-0.303555179621002,0.3986826393852821,0.3024034913412455,0.39214444579522656,-3.981934191541437,0.6006359164421075,0.5680359908772943,-1.8366303091793406,0.017665893398466366,1.3798038823658985,0.6340402969374745,-3.84210617349874,-0.27906258047091387,0.576090762911685,0.622233914102711,0.15626486118908717,0.42109023917948635,-0.05690322739236547,-0.0028864398853416205,-0.19469065142784442,-0.3577799609982015,0.05483013881475742,0.30868232207481383,0.591900142984553,0.03553592456698722
540,45.16083333333333,-4.047249693910576,0.13420135729649935,-0.4159282363783721,0.34195609241935493,0.004817009820262285,0.22985151324929495,0.46372564440534664,-0.23355740877378872,-3.412899946227166,0.36697553916635217,-0.47382456886694096,0.5457814133444716,0.3056029661873504,1.881524929679801,0.09308708916047628,0.03178032296136386,-3.6659156641760147,0.06711317986910463,0.3950531876620497,-0.13415420172255402,0.21791528826333867,0.3035540716584327,0.438545572733803,-3.9062170535149603,0.44317912841571333,0.5227588724174865,-1.8095463698393097,-0.0534916138293715,1.3236974837563125,0.502906148998097,-3.7520293094217205,-0.1003332723655676,0.7009539500001786,-0.027779562771680977,0.5422050388203709,0.4784410743369651,0.0077961347819722245,0.15549376518146388,-0.03555049461975185,-0.10667763432984206,1.8337340006684921,0.2459520780973585,0.42786392951303404,-0.17713838859027806
541,45.244166666666665,-3.7663226240179912,0.06593477985169678,-1.012850604319718,0.2239645889031183,0.05221089906730941,0.30170837882961027,0.4127436351272738,-0.2500303355770773,-3.512904020021106,0.24855534100179497,-0.39897545923934824,0.596120073000961,0.3781322213142596,0.824846824244093,0.5174010676055467,0.22737512976882718,-3.728861040119784,0.141066187638793,-0.6888298746149607,0.11512048453748301,0.24702992295480591,0.14458457778409486,0.4148470942340641,-3.960484454922418,0.10567799925046632,0.26737301889906756,-1.4525330545337873,0.8753154517957649,-0.16258837040093263,0.3916604979494205,-3.951936052718656,-0.3517179026051808,0.705705658319426,0.39212019397365655,0.558031572154804,0.6856896403591097,-0.3076337426834756,0.2638412716355872,-0.12648365421172142,-0.6556969012489027,1.1826507929632366,1.00319556733268,0.5837634308914623,-0.2299350954242941
542,45.3275,-3.595403346355002,0.19761474667229556,-0.7099258923582941,0.15584882343539472,0.06942450566940767,0.4634272981699408,0.6316346821411433,-0.12655354476988856,-3.5829143793772382,0.10009129479336352,-0.47424751200548637,0.3063698024072752,0.2205464256604296,0.9381146469117305,0.6315999551436413,-0.037116930982765625,-3.6718013718454925,0.09496378295492851,-0.592854312318544,0.11426856024500674,0.45602622477504134,0.2554946863364554,0.3110487397303263,-3.7847366567264755,0.1781322792334014,-0.02812183592660906,-2.295590052100592,-0.22591311636533984,-0.5990536982349185,0.3703031125084133,-3.541826623315023,-0.46321667871010436,0.5303455166799956,-0.2780668683271838,0.4937441657095157,0.5428356220419719,-0.22319276980904318,0.18215600062106588,0.08250962827274949,-0.4448378601264131,0.6115803997224343,0.49041259866521414,0.5695983800521667,0.08714582159409316
543,45.41083333333333,-3.574492141826855,0.38924097046459344,-0.7571543771261791,0.4176085614789317,-0.42354223152598064,0.22500790650659871,0.4603985350341904,-0.37312693644657935,-3.4929312564643547,0.03158314985744469,-0.5296408979255276,0.4365303279314079,0.10284524743543899,0.5913282793028309,0.28568355842663995,-0.07169579591436907,-3.494736945909625,0.3188056846983411,-0.7070200640231766,-0.18671029282750076,0.0649038747790312,0.2162840738906842,0.4271502374325866,-3.7989739277228223,0.09054171682003347,0.30627404092055893,-2.04871705175104,-0.15717752792647044,-0.14569851618279736,0.5988337603929674,-3.6417012486577445,-0.15482980919387773,0.5048731529932929,0.23165919719673728,0.4793425231942912,0.22987870362681836,0.05111914413091074,0.37043787135334855,-0.15857088966638938,-0.4541006090960173,0.500522700945218,0.7576029785224401,0.4153685077740868,-0.175895619245337
544,45.494166666666665,-3.7835892986546784,0.13081316195479992,-0.3545363357587324,0.3392435682790906,-0.4666893714797406,-0.1535501610215905,0.5290349427845943,-0.10975041188588129,-3.372954890651821,0.053030653474527165,-0.3151557886722814,0.6066013748335737,0.0550283540449209,1.4844876014590107,0.2296516833486202,-0.05636140193226773,-3.5276680564111187,-0.017408389882595923,-0.1513270677467991,-0.15781639222073998,0.32366255376122105,0.32695241697900507,0.5231513143264994,-3.6231965445401313,0.17290605863433134,0.6605603816496199,-1.4419137430705142,-0.08847799547660085,-0.3825228389901341,0.4672522083221404,-3.5415601637151664,-0.046557503562986984,0.5992881942714753,0.22129833695328532,0.27482634751153584,0.19681856879987866,-0.11469790939160601,0.13868680111926593,-0.16972545150603563,-0.6134852460541118,1.3594775726063726,0.2647665108748052,0.5710735426829494,-0.21905939889226875
545,45.5775,-3.6126951123756075,0.30233102988908406,-0.19207204589469923,0.07075360886385648,-0.2200169709612207,0.10775273062626786,0.4275436537614073,0.12357612644901174,-3.2929855285095564,0.3044335508890491,-0.31079235683119616,0.3665826672662009,0.07709541209068449,1.567592491844311,0.4735041350457856,-0.051113686228067154,-3.5405950049913484,0.2663212748277967,-0.005775260950891494,0.04094994521123661,0.14230194225562492,0.24749939209056795,0.5990516961734063,-3.1274047916400987,0.29522504946861877,0.3547369176984632,-2.0951798160182724,-0.12981473457923354,0.8504733202893461,0.31555822201587014,-3.251403610977098,-0.10839997231736492,0.37359026662758266,0.40085049688710545,0.24019534075627363,0.41365490069260064,-0.02064383815873055,0.3369027052771428,-0.05095430169960108,-0.012991868659484046,1.5584448866563814,1.2919029972358353,0.4167132112511461,0.08765450246421962
546,45.66083333333333,-3.3318098858427763,0.27379428103351194,-0.6797617856761438,0.06213844804382825,0.026474915451890013,0.00891621639321135,0.5159244157244448,-0.13314722508958476,-3.3730234238080166,0.2657915853097187,-0.46655077590014155,0.06647392827405006,0.1890460873706411,0.7906428273441741,0.4472407178965476,-0.12595258627866096,-3.34351810083412,0.1699943928126483,-0.5203645805405094,-0.10041159669877876,0.14082172053580827,0.24792467567150614,0.5448511075104268,-3.331598961317364,0.10749843228389626,0.34880337973402514,-1.3185149609272024,-0.2311879637730021,0.15328995029360462,0.33375156619520774,-3.251231840454727,-0.2003574269498431,0.507778995275482,0.2403156224797019,0.13544920421613044,-0.04961261811853571,-0.006718549206209562,0.3250854972566258,-0.2122576856771266,-0.5626205743337926,-1.1525754889785351,0.4990122366621088,0.4122872377978802,-0.10575389460431824
547,45.744166666666665,-3.6409339292253295,0.2352026201740876,-0.0676058337484538,0.4033978504120514,-0.8472137646264553,0.1599399311247763,0.5841769758245935,0.10007962866630983,-3.123068837518256,0.3271044979093084,-0.2924312202897242,0.11627487979394878,0.3208800448788759,0.3236384832662104,0.25086123552144035,-0.11087803984628757,-3.3264376606656354,0.3236106764223418,-0.34509496286421687,0.02809866656850866,0.32922156861472424,0.42822794412502013,0.38054927165026875,-3.3757793536996514,0.2197259482093647,0.4027594976519738,-1.2419188685042422,0.6674020954288062,-0.5640729586475929,0.30183200458218473,-3.3810451096808034,-0.2024300799465168,0.511854004529733,0.03969365874957337,0.2305876383714896,0.20701569438811337,0.19707805117612326,0.07323508855887709,-0.013635849845495871,-0.682371460261195,1.4664163096035376,-0.41390597424686093,0.49779534448908797,-0.1692845687658023
548,45.83027777777777,-3.190067560008291,0.19655575011678145,-0.3156044692604017,0.2945315803444148,-0.6910830613908086,0.18082350956854873,0.3823010806035572,0.10325678170018428,-3.393122037811916,0.1383720278246777,-0.47843386532297966,0.11598524265521369,0.28259694880561825,-0.6934206666602001,0.374365490783233,0.12411001502149695,-3.079354008754666,0.287169836374866,-0.22996634371416086,-0.033519579780646805,0.12750116624495128,0.08840887381124012,0.30614591068138175,-3.1199462767475934,0.4019073365428118,0.4466050005768836,-2.2753912298301335,-0.5740447814620699,-0.7716154145127022,0.3797992998998334,-3.0208436837094776,-0.23461814478657333,0.6358149178058404,0.10898455025185033,0.06561034289522712,0.313539519679276,-0.24925394255531058,-0.1286486112435314,-0.17508904158811928,-0.7022446233885524,-0.9945798577198919,0.453148158651542,0.5032372513374348,-0.1329374979275558
549,45.91361111111111,-3.2192111029927193,0.28785337168762687,-0.81375797186403,0.09553940199920727,-0.595133022843991,0.03156658637434736,0.33029647599383655,-0.29361567318885073,-3.243183300061228,0.15959391215684135,-0.2945588872355203,0.42560473657921727,-0.055803537462808195,1.3894652497160558,0.44775328578667417,-0.16098836000819355,-2.9022674769122885,0.26067158175539723,-0.5849786583259876,-0.16526664985342357,0.15566019291859995,0.008467141047255695,0.4416407454679092,-3.274100046254925,0.3040423347504974,0.15033961686237102,-1.9489317363593124,-1.0655288219087629,-0.09933742358851567,0.2576532138722494,-2.9806278351162856,-0.2669218359424194,0.46966135762002137,1.438188241078794,0.15051701665289913,0.17995853866680453,-0.32571443519797766,0.22943430549333058,-0.036617509265123804,-0.5022401604253026,-0.8855641350955712,0.690174427043045,0.6886126762022791,-0.12671265923627448
550,45.996944444444445,-3.308364890295596,0.25909518373240764,-0.9220666217148139,0.2664210793174279,-0.579363694797318,-0.00783120390570128,0.6781629073190093,-0.10053764438619105,-3.063252906838907,0.21076988597083854,-0.530806463175675,0.07513308017966856,-0.17432175134392536,0.9522961029683636,0.5210244218788909,-0.1561731035535025,-2.745178404492111,0.26411562001659056,-0.870131841378886,-0.007142857070151849,-0.04630167213268826,-0.07159757789275241,0.38703349564963396,-2.958240985848259,0.38613067846701815,0.48396307409072686,-1.9725400799202781,-0.0970502563492266,-0.8272389904700291,0.4053935072245347,-3.160397843998231,-0.4293413688795697,0.5733929455893424,0.21730467485932398,0.11530735770271934,0.13627243170766154,0.21769666919677194,0.18748374448483943,-0.2582215022132564,-0.6723581678435415,1.1634633293055212,1.3471726201562129,0.6839213347897548,-0.19061002907808575
551,46.08027777777777,-3.1575292613499673,0.07028088311694554,-0.8005306994715315,0.367176376022559,-0.07377512087041777,0.10262977318274955,0.23590011929340765,-0.027509041461610692,-3.0733311479183194,0.21189968229596942,-0.48717677120404385,0.08456999096249283,0.1870419689408459,1.7450717620915719,0.22417869964904405,-0.03144415451803077,-2.7080871383900726,0.2275016569784977,-0.665425826995581,-0.4291485141644832,-0.008384749937835273,-0.061785606777639626,0.5423238796421135,-3.1423694269873392,0.4281721014954973,0.30747509907337484,0.2837840472847838,0.2613906818036833,-0.47532011806050184,0.2730199396827582,-2.9601539979738103,-0.12187696005668885,0.5570093024316186,-0.34366620524076236,0.2899810632955145,0.10248087860385088,-0.07902053267626469,0.4554996095178892,-0.12990127074597152,-0.7325987418779654,1.6125023832878962,0.6041425247628049,0.6991629406528084,-0.12462958307857137
552,46.16361111111111,-2.906704562904682,-0.018589835273066836,-0.6491504862963016,0.2578050556208668,-0.7083673424912813,-0.11705084800376278,0.22350785602228346,-0.254529775169272,-2.943418320273319,0.09298303212547908,-0.4736699902941795,0.01391518532589962,-0.021712715633655066,0.3577920945026442,0.28721591892845244,0.03319854790947481,-2.6909940330446487,0.1608293968285547,-0.4808605487423639,-0.47128393318344497,0.1794106382138066,0.13790273058061378,0.6075116146365378,-2.886485708964794,0.22016633580755401,0.09087541785041546,0.20004095267977182,-0.7702062438376265,-0.5635808075713059,0.1105322699741473,-2.8398965921829014,-0.2045288269255609,0.5805100479655557,-0.8247244565186488,0.07453782987478592,0.11858355860261757,-0.19586594337617397,0.04348180245060276,-0.24165706615336174,-0.5029619785259605,1.9215528706320053,0.29108392517750104,0.5643372051909914,0.01122870389731771
553,46.246944444444445,-3.0858911490248064,0.19248272146811934,-0.7279262638545081,-0.021693118598915127,-0.7631403988963921,0.013126566793610316,0.3509858610018202,-0.17159975744793365,-2.8535147280785034,0.0040196644168496295,-0.5802863003318308,0.3331683785603021,0.12941385510340753,0.7104569660403848,0.0801358787906701,0.027755064254844152,-2.733899450436769,0.13409854212151476,-0.6164359396290499,-0.2535494254871812,-0.07291582922754308,-0.0925328896728312,0.5125964165997647,-2.9105901789063564,0.35211311154318187,0.27416375569095247,0.08623094331476087,-0.2518412726357644,-1.0320210585223677,0.37793025582680095,-3.0996259292868498,-0.5072971879311937,0.5038948011106704,0.43412986326515896,0.1089773530766401,0.14458015039614655,-0.25283946471590196,0.18143022321266059,-0.20348914070224194,0.7365520264525138,1.2406146310937838,-0.3720033967418337,0.5094438376506609,-0.16303514225479762
554,46.33027777777777,-3.0450893810911484,0.36349824426609195,-0.38685831431494405,0.33868161643455913,0.16190567286942797,-0.08683834826415784,0.58833387711903,0.011281098579433503,-2.643620682708852,0.2550093060915707,-0.6570258821155577,0.14232928484834437,-0.15957865948094307,1.203066240965358,0.28293837755133144,-0.24777454524135928,-2.7468037600897217,0.2873087937796381,-0.7221519321089792,-0.015945301749313984,-0.055364474072195184,0.21690720856410242,0.5775780002744018,-2.8146831917706647,0.08401215701081004,0.20733983709300513,-0.23764567413398577,0.9864853530718642,-0.9506408687415232,0.21521365396991518,-2.3393423194684484,-0.20018226251171017,0.6871631798871597,0.07289669588715558,-0.016700672270288642,0.07047033212192308,-0.36994099776232486,0.15934476980519022,-0.28539774763602194,0.665943177534799,0.5496875004049211,0.32488033840547614,0.3344825451249385,-0.23742109487868265
555,46.41361111111111,-2.7642996278006,0.12445642206649617,-0.6759469203497961,-0.12107097642477219,-0.0032291620470440993,-0.12694595911374643,0.2655516466518893,-0.255887121394648,-2.5337365027399223,0.29595168203529953,-0.3938889173563738,0.38139761726499466,-0.18869060082353484,0.46561978196028736,0.3656232127683119,-0.35339022062399644,-2.2197073390692763,0.3604598510925225,-0.49800845807906363,-0.42847187195646275,-0.047935618390954664,-0.21377729864953873,0.06245607917873206,-2.648765110349397,0.27586319868739556,0.07040338578341059,0.6384114066358827,-0.8452266120269973,1.0105597656349445,0.46238222013370867,-2.6690460804319738,-0.5131842710982611,0.3203148014161975,0.011575982660591289,0.00750344785545638,0.09625378136241555,-0.057170442836007966,0.28722533830060387,-0.40738314117480084,0.46521137943570007,0.6587713102729178,0.5417349075632936,0.2794530325536578,-0.031929126557555934
556,46.496944444444445,-2.7335222651659907,0.9353569418347923,-0.7651923651345189,0.10904886545965861,-0.9885449363073728,-0.3071966317896712,0.3026389112692161,-0.003104332862176805,-2.5738625139479816,0.20684651509781346,-0.22087558867792303,0.1303730877774145,-0.11792231116506058,0.6881174501293565,0.048190181241565065,0.08090809777686665,-2.5426105719836753,0.09355141171708074,-0.2540054488797315,-0.5711294454087456,-0.1506295845151046,0.11541326470234785,0.32723036560671126,-2.5328363052672485,0.2476659612182947,0.21335412471796938,0.594402491552885,-0.06697741621947895,-0.8084191498374836,0.32943570904935293,-2.408737537403061,-0.38630343511534465,0.2933492819196267,0.21016766443563345,-0.12841059333216193,-0.05806982485483129,-0.16452769951162066,0.0850718228428802,-0.35944557651536596,0.8543565371072781,-0.3621341116192771,0.6285600852185078,0.40435500272336006,-0.13655920911399608
557,46.58027777777777,-2.7127576765161936,0.24619948855647983,-0.4645949323478736,0.21904090450711375,-0.23404168038156098,-0.20759073242415718,0.25959541203073716,-0.17037045249953786,-2.4139990493097607,0.2276935260929541,-0.5679860796163283,0.08925540724497714,-0.21727413355007796,0.6305591049989965,0.3406390790132854,-0.2548795306541684,-2.485513850983483,0.40658317167777475,-0.6601428352949844,-0.2439183307194687,-0.2934466950363119,0.024478574592855778,0.3219005706279763,-2.546897154981944,0.1594201674173154,0.15619177608133167,0.9403278861717731,-1.4587673107675903,-0.057577607911532956,0.1763738744491443,-2.6684170231288586,-0.6195399769804696,0.396266236720232,1.3786716815992892,-0.05444310342649243,-0.042500810057040574,-0.23201266661750436,0.06288411564733834,-0.2815853098311541,1.1233785557390228,-0.9330289416128115,0.14535564340101612,0.2991881562673591,-0.2113113136100667
558,46.66638888888889,-2.522006252495973,0.07698374523691094,-0.8541549061720648,0.20890490291920424,-0.7197194225480625,-0.2881286272473093,-0.023579110612982068,-0.2176853981674588,-2.1941464490026115,0.1884924337987762,-0.14522057462039165,0.028044285419398057,-0.17674641182706863,0.7529446045174262,0.24296970136772636,-0.0607530468178971,-2.328417575761864,0.32955482536625275,-0.7764205475522848,-0.3368388358152733,-0.03638727280683745,0.06341830695195276,-0.07353359591206578,-2.5909480457840557,0.08112553826671036,0.2189160612870496,0.19618789567339054,-0.6605965499081128,-1.496915599648169,0.38319646906633786,-2.318084877877885,-0.6728941201043669,0.36906528024143836,-0.3029120259245101,-0.3605943908283244,0.022960501673603383,-0.19962524223599315,0.11066210700073767,-0.17380259827218564,0.40227734075783356,0.856086639926779,-0.35787864831633187,0.3039521916657116,-0.5861854103471972
559,46.74972222222222,-2.5212683910660334,0.2777093929015087,-0.7738725712925234,0.08864062268039016,-0.9155781888935717,-0.22881068258680295,0.3131150831796706,-0.25504908891117617,-2.024305060404411,0.33924295495724766,-0.5325792590513985,-0.14326056905541387,-0.08633949064828583,0.5052738050545593,0.3551818428314413,0.0032876080996935945,-2.331322153554299,0.2524660655417474,-0.6028385153227381,-0.13989126793602416,0.0705483590606773,-0.017767862333236423,0.30092757460750086,-2.3049893717973573,0.23278179291727147,0.0315267009775682,0.8719828248647311,-0.5024653908528398,-1.0164331144166638,0.32990324463519394,-2.3077414494401634,-0.5663660888909378,0.3317460260076025,0.2954164813249381,-0.13686476474568038,-0.11168621430001305,-0.47736532370326484,0.128405685261245,-0.40609769996531125,0.021052797827862787,1.6652124486096151,-0.3511430228174979,0.21864680524519645,-0.4211814688662075
